Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
670	Spectrogram 1	1	833.443007324	833.818578613	194.716	444.420	w	0.37092018
671	Spectrogram 1	1	835.706836182	836.167293457	200.587	442.949	w	0.85344344
672	Spectrogram 1	1	836.257522461	836.711313477	216.189	471.178	w	0.64912164
673	Spectrogram 1	1	834.528475464	835.270537964	204.511	424.520	w	0.56996626
674	Spectrogram 1	1	835.286662598	835.625648926	242.484	446.694	w	0.36374113
675	Spectrogram 1	1	838.287117920	838.985428955	206.445	505.223	w	0.7309767
676	Spectrogram 1	1	840.890467041	842.006614746	200.138	541.309	w	0.6900886
677	Spectrogram 1	1	840.428163177	840.788562622	222.645	469.500	w	0.26921
678	Spectrogram 1	1	843.060286560	843.638974121	208.897	573.927	w	0.91696334
679	Spectrogram 1	1	844.857757813	845.381006348	220.321	600.432	w	0.882633
680	Spectrogram 1	1	843.807421326	844.297739746	159.493	393.762	w	0.33211914
681	Spectrogram 1	1	847.195685303	847.658673096	212.043	596.453	w	0.90879196
682	Spectrogram 1	1	846.182807098	846.906581055	201.308	545.457	w	0.9033029
683	Spectrogram 1	1	848.555260986	849.006479248	191.090	446.935	w	0.6282729
684	Spectrogram 1	1	849.000000000	849.610836792	204.179	536.721	w	0.8588729
685	Spectrogram 1	1	850.065442139	850.963392334	186.942	586.431	w	0.7870247
686	Spectrogram 1	1	851.690327393	852.020730713	174.216	617.088	w	0.6501654
687	Spectrogram 1	1	852.970609741	853.524666382	209.150	469.792	w	0.70865405
688	Spectrogram 1	1	857.584690430	858.011443359	205.405	574.160	w	0.8551727
689	Spectrogram 1	1	855.019837158	855.830657959	204.055	549.963	w	0.85261077
690	Spectrogram 1	1	856.906737061	857.452666260	196.964	457.086	w	0.58279645
691	Spectrogram 1	1	856.447251709	856.983465088	211.134	402.197	w	0.43212286
692	Spectrogram 1	1	856.555771729	857.402026123	199.563	417.652	w	0.28290242
693	Spectrogram 1	1	860.402748291	861.016419678	187.112	648.070	w	0.895569
694	Spectrogram 1	1	859.806931641	860.290580078	207.524	545.628	w	0.8270168
695	Spectrogram 1	1	858.075574280	858.891791931	210.579	474.321	w	0.8109279
696	Spectrogram 1	1	863.572502930	864.025067383	197.745	551.293	w	0.8558961
697	Spectrogram 1	1	862.456426270	863.038228516	240.257	507.668	w	0.82631004
698	Spectrogram 1	1	861.003944702	861.631731873	174.179	465.186	w	0.55721104
699	Spectrogram 1	1	864.000740234	864.723016846	195.882	453.973	w	0.7670138
700	Spectrogram 1	1	865.967178223	866.732884277	198.767	583.893	w	0.72051924
701	Spectrogram 1	1	866.261290527	866.999706543	187.747	558.195	w	0.58770996
702	Spectrogram 1	1	866.660207520	866.998775879	181.173	524.387	w	0.38678223
703	Spectrogram 1	1	865.900750977	866.286754883	206.922	515.057	w	0.2682052
704	Spectrogram 1	1	868.514980957	869.134573730	199.875	535.051	w	0.80638045
705	Spectrogram 1	1	869.368231689	869.838723877	186.042	466.840	w	0.5809941
706	Spectrogram 1	1	869.048071045	869.812087646	178.928	508.567	w	0.3266508
707	Spectrogram 1	1	867.000000000	867.268772888	204.324	475.024	w	0.28335872
708	Spectrogram 1	1	870.636910889	871.209230713	196.667	553.858	w	0.82303053
709	Spectrogram 1	1	871.926942139	872.824564209	202.809	561.895	w	0.8031198
710	Spectrogram 1	1	875.626694336	876.016146484	203.610	465.144	w	0.734437
711	Spectrogram 1	1	873.204098145	873.824109863	226.947	530.711	w	0.731699
712	Spectrogram 1	1	874.076601318	874.529568359	207.036	464.672	w	0.5609788
713	Spectrogram 1	1	876.000000000	876.376047485	203.605	536.455	w	0.87558997
714	Spectrogram 1	1	878.239082520	878.929091309	201.670	443.147	w	0.67069864
715	Spectrogram 1	1	878.125044434	878.563296387	204.931	523.883	w	0.500216
716	Spectrogram 1	1	880.726929810	881.409250000	241.641	565.718	w	0.6681685
717	Spectrogram 1	1	881.727492676	882.027073730	208.169	483.540	w	0.6080058
718	Spectrogram 1	1	879.136548279	879.534350830	199.058	494.036	w	0.43738297
719	Spectrogram 1	1	882.005839050	882.557120361	202.296	474.210	w	0.7196958
720	Spectrogram 1	1	883.305739258	883.676212891	203.650	564.819	w	0.6463508
721	Spectrogram 1	1	883.582578369	883.929411377	134.124	681.039	w	0.2593608
722	Spectrogram 1	1	885.923771240	886.685781250	193.868	455.774	w	0.87665725
723	Spectrogram 1	1	885.094591370	885.772821960	196.361	533.846	w	0.86665404
724	Spectrogram 1	1	887.394211426	887.954355957	307.091	532.247	w	0.8414229
725	Spectrogram 1	1	892.466066406	892.988397949	190.405	542.380	w	0.4185711
726	Spectrogram 1	1	894.562180908	895.134922729	183.815	558.136	w	0.69364184
727	Spectrogram 1	1	894.000000000	894.545948242	53.084	990.763	lt	0.2623931
728	Spectrogram 1	1	897.012624786	897.335654022	233.287	499.116	w	0.42773587
729	Spectrogram 1	1	897.795912598	898.246775391	185.953	384.300	w	0.27506176
730	Spectrogram 1	1	901.721854004	902.375958496	196.022	451.385	w	0.73723024
731	Spectrogram 1	1	900.000000000	900.428574646	229.885	465.115	w	0.53443813
732	Spectrogram 1	1	900.741784851	901.293309814	146.911	387.075	w	0.38527393
733	Spectrogram 1	1	903.000000000	906.151764404	150.407	968.918	m	0.6639635
734	Spectrogram 1	1	906.065661621	909.170844727	117.184	1000.000	m	0.72808886
735	Spectrogram 1	1	911.519928223	912.003328613	162.084	462.595	w	0.5997654
736	Spectrogram 1	1	912.000007568	912.544442139	195.294	430.442	w	0.47332713
737	Spectrogram 1	1	914.017282227	914.942179688	180.011	406.150	w	0.44424242
738	Spectrogram 1	1	916.611445312	917.377192383	203.652	398.431	w	0.68928355
739	Spectrogram 1	1	916.000668457	916.550731934	179.751	528.808	w	0.28822786
740	Spectrogram 1	1	918.816038086	919.522917725	185.297	425.897	w	0.7096535
741	Spectrogram 1	1	921.091389282	921.934597290	185.030	408.034	w	0.7203045
742	Spectrogram 1	1	923.358682617	923.981596191	164.363	417.397	w	0.5001199
743	Spectrogram 1	1	922.286482910	922.905476074	196.124	422.403	w	0.42195818
744	Spectrogram 1	1	924.000000000	924.335888611	218.066	430.391	w	0.81956273
745	Spectrogram 1	1	926.501713379	927.002556641	215.469	407.246	w	0.5447732
746	Spectrogram 1	1	924.835747070	925.685912842	196.041	471.102	w	0.37813625
747	Spectrogram 1	1	928.471345947	929.077802002	221.670	494.999	w	0.77817655
748	Spectrogram 1	1	927.018107635	927.930966064	194.061	453.437	w	0.55697715
749	Spectrogram 1	1	927.013111511	927.396119629	200.290	427.688	w	0.5151845
750	Spectrogram 1	1	930.044714218	930.433702637	205.447	447.659	w	0.4997349
751	Spectrogram 1	1	932.138091309	932.751514648	193.564	486.517	w	0.45604122
752	Spectrogram 1	1	935.516751221	936.020062744	187.030	422.630	w	0.61271167
753	Spectrogram 1	1	936.002653320	939.074788574	110.224	970.386	m	0.7258386
754	Spectrogram 1	1	939.000000000	941.303435547	122.232	984.329	m	0.8463333
755	Spectrogram 1	1	941.466794434	941.989232422	177.058	409.469	w	0.63080287
756	Spectrogram 1	1	942.781277832	945.031843750	127.854	987.371	m	0.80005664
757	Spectrogram 1	1	942.000000000	942.440330261	178.078	390.908	w	0.78631634
758	Spectrogram 1	1	957.000000000	960.108644775	32.510	972.957	lt	0.5727463
759	Spectrogram 1	1	965.094576660	965.774426270	184.964	512.514	w	0.82370377
760	Spectrogram 1	1	963.000000000	963.387464905	191.260	512.112	w	0.7808354
761	Spectrogram 1	1	964.474787476	964.995149292	66.934	723.709	lt	0.41213617
762	Spectrogram 1	1	967.587501221	968.181857178	204.723	538.871	w	0.8008992
763	Spectrogram 1	1	968.534998047	969.004480469	210.332	418.424	w	0.7932344
764	Spectrogram 1	1	969.553387817	970.211236938	195.792	562.815	w	0.7798413
765	Spectrogram 1	1	971.601673096	972.018902588	148.452	474.332	w	0.7615747
766	Spectrogram 1	1	972.000000000	972.462107361	206.879	545.379	w	0.82970417
767	Spectrogram 1	1	973.808138916	974.360418701	169.103	536.499	w	0.45149845
768	Spectrogram 1	1	973.807401611	974.302997803	163.539	355.780	w	0.34455964
769	Spectrogram 1	1	978.332258270	979.098267090	173.107	524.327	w	0.27642572
770	Spectrogram 1	1	984.000000000	987.055140137	228.239	818.944	m	0.68330747
771	Spectrogram 1	1	986.516819336	987.013357910	172.345	494.810	w	0.28659862
772	Spectrogram 1	1	987.000000000	990.072734863	187.299	919.021	m	0.85481125
773	Spectrogram 1	1	990.037250000	993.048744629	139.424	978.004	m	0.8656174
774	Spectrogram 1	1	993.688383545	994.227470459	172.741	496.220	w	0.8585576
775	Spectrogram 1	1	994.323711304	996.035587402	73.377	830.503	lt	0.6364107
776	Spectrogram 1	1	996.000000000	999.286434082	102.197	865.300	m	0.7438233
777	Spectrogram 1	1	996.000000000	999.074074707	80.111	882.918	lt	0.51732016
778	Spectrogram 1	1	1002.027216309	1004.713075684	116.857	845.628	m	0.7187008
779	Spectrogram 1	1	1005.000000000	1006.276314453	176.689	790.752	m	0.76808083
780	Spectrogram 1	1	1006.748164673	1007.266828613	232.278	456.128	w	0.7317155
781	Spectrogram 1	1	1007.263731689	1008.047996338	156.319	963.028	m	0.6836918
782	Spectrogram 1	1	1008.000000000	1011.158075439	115.737	756.945	lt	0.25778532
783	Spectrogram 1	1	1011.000000000	1012.226983398	170.805	755.232	m	0.7690882
784	Spectrogram 1	1	1011.000000000	1014.128550293	154.969	735.926	m	0.7344974
785	Spectrogram 1	1	1014.000000000	1017.043202637	139.629	738.351	m	0.8229924
786	Spectrogram 1	1	1017.000000000	1018.371937500	164.281	739.954	m	0.7505685
787	Spectrogram 1	1	1020.057852768	1020.559279053	221.052	420.995	w	0.81485385
788	Spectrogram 1	1	1022.421534668	1023.004441895	179.832	441.206	w	0.5398535
789	Spectrogram 1	1	1025.632081299	1026.015910889	193.225	508.078	w	0.6984251
790	Spectrogram 1	1	1024.543712891	1025.131554199	205.905	393.588	w	0.6023138
791	Spectrogram 1	1	1023.000000000	1023.439956024	173.506	432.168	w	0.43768656
792	Spectrogram 1	1	1028.057530273	1028.799833984	197.249	401.214	w	0.67886215
793	Spectrogram 1	1	1026.000000000	1026.476732239	212.215	419.462	w	0.649408
794	Spectrogram 1	1	1027.656911133	1027.989427734	211.291	406.471	w	0.2929861
795	Spectrogram 1	1	1029.081640625	1029.686843262	216.848	414.025	w	0.73116904
796	Spectrogram 1	1	1030.210538086	1030.698068115	220.754	421.950	w	0.71180576
797	Spectrogram 1	1	1030.726310547	1031.248043701	235.380	411.190	w	0.31789592
798	Spectrogram 1	1	1032.454547119	1033.130660889	208.920	410.452	w	0.8192675
799	Spectrogram 1	1	1034.225270020	1034.761352051	224.735	453.524	w	0.4538301
800	Spectrogram 1	1	1033.720467896	1033.993305298	203.248	492.316	w	0.3625843
801	Spectrogram 1	1	1035.976940308	1036.528234497	213.879	389.620	w	0.7743148
802	Spectrogram 1	1	1036.733403320	1037.352104980	201.658	411.827	w	0.77325684
803	Spectrogram 1	1	1037.486958008	1037.994125977	224.503	431.102	w	0.6446599
804	Spectrogram 1	1	1039.239832031	1039.984034668	219.837	405.402	w	0.5897478
805	Spectrogram 1	1	1044.872157471	1047.021606201	136.164	952.085	m	0.89995325
806	Spectrogram 1	1	1044.427605164	1044.790137878	226.291	444.020	w	0.26698187
807	Spectrogram 1	1	1047.000000000	1050.222672607	145.381	912.412	m	0.79395545
808	Spectrogram 1	1	1050.000000000	1053.043215332	134.707	928.664	m	0.729778
809	Spectrogram 1	1	1053.000000000	1054.634907959	124.259	828.917	m	0.7313334
810	Spectrogram 1	1	1055.380261719	1055.806290039	210.718	413.225	w	0.4160029
811	Spectrogram 1	1	1054.215533447	1054.655015381	101.906	801.842	lt	0.25639227
812	Spectrogram 1	1	1056.344150421	1056.807687500	193.702	431.658	w	0.64139277
813	Spectrogram 1	1	1057.673489990	1058.301141846	206.477	372.864	w	0.5648612
814	Spectrogram 1	1	1056.407512482	1057.365320068	220.237	424.227	w	0.4652119
815	Spectrogram 1	1	1061.250231445	1061.888194336	187.734	552.299	w	0.8075007
816	Spectrogram 1	1	1059.343628296	1060.092634277	204.629	406.433	w	0.62586206
817	Spectrogram 1	1	1062.000000000	1062.533782654	209.244	537.753	w	0.7832214
818	Spectrogram 1	1	1064.302062988	1065.006486816	198.475	416.012	w	0.74044317
819	Spectrogram 1	1	1066.888619873	1067.798572510	226.708	416.892	w	0.6918561
820	Spectrogram 1	1	1065.000000000	1065.339077576	222.634	427.512	w	0.5628916
821	Spectrogram 1	1	1065.114765625	1065.835300537	167.565	365.349	w	0.27070478
822	Spectrogram 1	1	1069.249495117	1070.046418945	215.168	443.379	w	0.61054987
823	Spectrogram 1	1	1068.496174683	1069.161062866	214.709	456.886	w	0.5181571
824	Spectrogram 1	1	1070.172633789	1071.026508789	154.965	637.140	lt	0.48484692
825	Spectrogram 1	1	1069.439142822	1070.032915771	373.733	634.839	w	0.2747342
826	Spectrogram 1	1	1071.000000000	1074.080059082	141.287	652.737	lt	0.5949913
827	Spectrogram 1	1	1074.000000000	1076.955870605	64.258	530.082	lt	0.8462901
828	Spectrogram 1	1	1077.000000000	1078.164406494	68.206	628.118	lt	0.53593403
829	Spectrogram 1	1	1079.147482422	1079.562175781	207.384	403.059	w	0.3751691
830	Spectrogram 1	1	1081.822592773	1082.510136230	197.776	429.220	w	0.5940459
831	Spectrogram 1	1	1080.598819824	1080.995970215	227.612	417.057	w	0.33392945
832	Spectrogram 1	1	1080.504484375	1080.889995239	196.359	562.864	w	0.31980208
833	Spectrogram 1	1	1084.610134033	1085.512062256	209.538	424.240	w	0.741594
834	Spectrogram 1	1	1085.729722412	1086.023769775	196.508	545.646	w	0.72895527
835	Spectrogram 1	1	1086.613750000	1087.174567139	235.286	448.493	w	0.74921393
836	Spectrogram 1	1	1087.740164307	1088.492641846	217.796	453.181	w	0.5729203
837	Spectrogram 1	1	1086.000000000	1086.285705872	179.547	455.215	w	0.3623421
838	Spectrogram 1	1	1089.439681274	1090.206339600	203.691	429.406	w	0.7363669
839	Spectrogram 1	1	1089.450633026	1090.223240234	198.117	443.811	lt	0.26022235
840	Spectrogram 1	1	1095.971321716	1096.747536621	210.072	418.168	w	0.53124547
841	Spectrogram 1	1	1098.000000000	1098.494468079	209.834	415.448	w	0.71888286
842	Spectrogram 1	1	1100.473941406	1100.990268066	231.253	420.074	w	0.66050047
843	Spectrogram 1	1	1098.845014709	1099.533538574	216.291	549.016	w	0.5294393
844	Spectrogram 1	1	1101.005764648	1101.861720215	210.424	467.122	w	0.6766842
845	Spectrogram 1	1	1102.556819092	1103.300495605	212.596	476.278	w	0.53383017
846	Spectrogram 1	1	1106.237380371	1106.849470215	213.113	419.609	w	0.6795533
847	Spectrogram 1	1	1107.579849121	1108.064170532	38.276	411.624	lt	0.82374054
848	Spectrogram 1	1	1112.166933105	1112.873522949	213.040	554.310	w	0.8199351
849	Spectrogram 1	1	1110.983851562	1111.620507568	216.856	411.366	w	0.5585497
850	Spectrogram 1	1	1113.003410583	1113.596216248	208.881	427.016	w	0.7972476
851	Spectrogram 1	1	1114.177605957	1114.562967529	200.428	513.846	w	0.41229883
852	Spectrogram 1	1	1119.275041046	1119.711636475	220.695	515.998	w	0.58643794
853	Spectrogram 1	1	1123.975056152	1124.377885254	48.910	577.133	lt	0.83307123
854	Spectrogram 1	1	1122.810953003	1123.523269409	218.102	531.320	w	0.7952969
855	Spectrogram 1	1	1124.553392822	1124.905638916	190.558	445.177	w	0.41461596
856	Spectrogram 1	1	1124.835698242	1125.011969727	90.605	498.256	w	0.26234028
857	Spectrogram 1	1	1126.565612305	1127.007796387	48.087	511.491	lt	0.8316549
858	Spectrogram 1	1	1126.191648193	1126.554781982	227.665	530.543	w	0.7644684
859	Spectrogram 1	1	1127.009284180	1127.486411133	261.605	533.720	w	0.6798707
860	Spectrogram 1	1	1126.968238770	1127.879426758	231.794	532.833	w	0.32826862
861	Spectrogram 1	1	1130.614424316	1131.029758301	211.919	566.316	w	0.8907761
862	Spectrogram 1	1	1128.874203064	1129.300705566	226.868	553.633	w	0.83511287
863	Spectrogram 1	1	1129.723739258	1130.175288574	46.602	606.025	lt	0.82435733
864	Spectrogram 1	1	1129.255473877	1129.753699707	202.950	451.434	w	0.49246013
865	Spectrogram 1	1	1128.000000000	1128.274776917	199.540	418.636	w	0.33672756
866	Spectrogram 1	1	1129.731097900	1130.162334229	26.168	304.260	lt	0.30275756
867	Spectrogram 1	1	1131.131104645	1131.915820923	194.041	523.790	w	0.89405596
868	Spectrogram 1	1	1132.459325928	1133.262907471	232.510	569.438	w	0.6515454
869	Spectrogram 1	1	1135.492719849	1135.965550415	60.928	568.624	lt	0.7098426
870	Spectrogram 1	1	1134.000000000	1135.025873535	152.362	942.300	m	0.68980354
871	Spectrogram 1	1	1139.035061523	1139.381716797	244.395	525.331	w	0.27176815
872	Spectrogram 1	1	1143.000000000	1143.334619934	213.665	502.979	w	0.7883817
873	Spectrogram 1	1	1143.752647766	1144.418771240	82.302	681.506	lt	0.59987295
874	Spectrogram 1	1	1147.594529053	1148.083349609	77.080	348.135	lt	0.7630554
875	Spectrogram 1	1	1146.000128906	1149.212577637	326.416	990.851	m	0.6860499
876	Spectrogram 1	1	1148.255353027	1149.024202637	71.168	966.340	lt	0.26832873
877	Spectrogram 1	1	1152.000000000	1153.509977417	135.752	972.454	m	0.78712326
878	Spectrogram 1	1	1153.859897827	1154.282355957	196.193	449.240	w	0.29656315
879	Spectrogram 1	1	1155.033714966	1155.303108826	94.448	523.183	lt	0.83855873
880	Spectrogram 1	1	1155.374427490	1158.026947021	461.598	996.015	m	0.72689
881	Spectrogram 1	1	1156.278327026	1156.756220581	61.411	394.780	lt	0.72056764
882	Spectrogram 1	1	1158.000000000	1161.013513184	118.763	987.781	m	0.8862561
883	Spectrogram 1	1	1160.711236572	1161.017083252	48.114	354.019	lt	0.2976675
884	Spectrogram 1	1	1161.000000000	1163.741604492	151.236	973.248	m	0.7691206
885	Spectrogram 1	1	1163.286201172	1164.007256836	194.801	482.077	w	0.559957
886	Spectrogram 1	1	1163.284285645	1163.635653809	195.422	490.521	w	0.33092016
887	Spectrogram 1	1	1165.619567139	1166.418323975	174.073	478.889	w	0.8621443
888	Spectrogram 1	1	1165.110054077	1165.879264526	206.940	458.565	w	0.50700516
889	Spectrogram 1	1	1174.347734497	1174.903805298	232.672	477.659	w	0.92098916
890	Spectrogram 1	1	1173.000000000	1173.989702515	106.765	967.674	m	0.84773403
891	Spectrogram 1	1	1175.022238770	1175.414372559	60.980	495.469	lt	0.8049189
892	Spectrogram 1	1	1178.574900635	1179.015340576	226.304	512.185	w	0.8223439
893	Spectrogram 1	1	1176.048069214	1176.668188354	177.310	512.597	w	0.31776536
894	Spectrogram 1	1	1179.071747559	1179.754783142	193.385	548.364	w	0.8238721
895	Spectrogram 1	1	1180.859605591	1181.470421875	192.716	630.981	w	0.75556344
896	Spectrogram 1	1	1181.652947266	1182.014021484	192.556	506.913	w	0.45145333
897	Spectrogram 1	1	1182.000000000	1182.546129822	181.290	490.713	w	0.89979315
898	Spectrogram 1	1	1184.577401855	1185.025734863	168.436	565.322	w	0.8615728
899	Spectrogram 1	1	1183.386311768	1184.173702393	205.492	393.644	w	0.4068422
900	Spectrogram 1	1	1185.000000000	1185.621243652	182.847	474.809	w	0.87104034
901	Spectrogram 1	1	1186.562094727	1186.888317871	256.783	507.487	w	0.4810029
902	Spectrogram 1	1	1188.068229431	1188.866316467	179.544	485.012	w	0.8802461
903	Spectrogram 1	1	1191.000000000	1194.233252441	46.572	907.336	lt	0.46892393
904	Spectrogram 1	1	1196.237277344	1196.983243164	39.061	592.736	lt	0.925314
905	Spectrogram 1	1	1195.477735107	1196.024351318	187.069	525.886	w	0.2585201
906	Spectrogram 1	1	1199.381153564	1200.023652588	172.509	489.136	w	0.892142
907	Spectrogram 1	1	1198.338385620	1198.808291626	41.022	466.165	lt	0.88380075
908	Spectrogram 1	1	1197.953668823	1198.351584106	181.052	508.126	w	0.83681726
909	Spectrogram 1	1	1197.000000000	1197.206370575	195.769	461.819	w	0.46120754
910	Spectrogram 1	1	1201.468294922	1202.149882324	195.918	505.571	w	0.8214635
911	Spectrogram 1	1	1203.368090088	1203.946191162	182.398	501.477	w	0.8062473
912	Spectrogram 1	1	1208.507505859	1209.024535156	128.320	545.867	w	0.78754336
913	Spectrogram 1	1	1206.000000000	1206.280515198	203.783	541.633	w	0.6940846
914	Spectrogram 1	1	1211.374509277	1212.019936035	173.279	555.817	w	0.89350975
915	Spectrogram 1	1	1209.996241943	1210.396384033	171.640	534.860	w	0.65020794
916	Spectrogram 1	1	1213.880529053	1214.430922607	323.929	566.919	w	0.8601385
917	Spectrogram 1	1	1214.648234863	1215.018489746	174.007	405.300	w	0.58554745
918	Spectrogram 1	1	1212.827532959	1213.547790771	215.461	489.042	w	0.46637562
919	Spectrogram 1	1	1212.077732971	1212.621477112	183.487	437.627	w	0.3790328
920	Spectrogram 1	1	1216.971112305	1217.721781250	174.944	477.957	w	0.8282133
921	Spectrogram 1	1	1216.124143311	1216.782623779	189.161	575.400	w	0.77526224
922	Spectrogram 1	1	1215.000000000	1215.431593445	187.973	424.716	w	0.6598818
923	Spectrogram 1	1	1216.940132202	1217.291544434	184.994	461.140	w	0.26433426
924	Spectrogram 1	1	1218.546408325	1219.085560303	181.932	556.960	w	0.87660277
925	Spectrogram 1	1	1219.604314697	1220.255519531	172.042	501.786	w	0.8657479
926	Spectrogram 1	1	1221.877261719	1222.765762939	173.116	505.780	w	0.8472407
927	Spectrogram 1	1	1221.000000000	1221.275752747	0.000	554.431	w	0.25391522
928	Spectrogram 1	1	1225.932582520	1226.366704102	180.120	549.785	w	0.61648655
929	Spectrogram 1	1	1224.187175568	1224.848453125	176.450	478.000	w	0.32402065
930	Spectrogram 1	1	1227.004891296	1227.643235901	170.381	486.431	w	0.8193278
931	Spectrogram 1	1	1228.383545898	1228.960895508	179.154	571.299	w	0.79806757
932	Spectrogram 1	1	1229.118429688	1229.930860352	167.994	476.222	w	0.7772801
933	Spectrogram 1	1	1230.979068359	1231.840824707	166.334	473.110	w	0.8569097
934	Spectrogram 1	1	1230.822486877	1231.179421875	174.178	532.959	w	0.36666435
935	Spectrogram 1	1	1232.507128418	1233.006894043	216.494	532.271	w	0.36530477
936	Spectrogram 1	1	1233.653578369	1234.281230713	171.728	579.564	w	0.8073376
937	Spectrogram 1	1	1234.980756104	1235.479497803	259.930	514.001	w	0.6795471
938	Spectrogram 1	1	1236.043290283	1236.487332275	178.268	572.650	w	0.8167061
939	Spectrogram 1	1	1238.582764648	1239.023351074	170.788	487.236	w	0.7645342
940	Spectrogram 1	1	1236.400364868	1237.015531006	164.480	407.817	w	0.53891546
941	Spectrogram 1	1	1237.991141357	1238.455550049	198.982	524.354	w	0.5229379
942	Spectrogram 1	1	1239.000000000	1242.124291992	129.783	722.857	m	0.7000972
943	Spectrogram 1	1	1241.275340332	1241.979080078	161.335	459.651	w	0.36034584
944	Spectrogram 1	1	1244.365809082	1245.005264160	166.639	486.580	w	0.5815638
945	Spectrogram 1	1	1246.384875977	1246.649956055	178.731	521.157	w	0.51827
946	Spectrogram 1	1	1246.382717285	1246.936558594	204.658	523.592	w	0.37198952
947	Spectrogram 1	1	1248.196938080	1248.866486694	160.210	417.404	w	0.8034464
948	Spectrogram 1	1	1250.045661133	1250.476273437	259.737	509.858	w	0.80060494
949	Spectrogram 1	1	1250.501159912	1251.018623779	165.594	486.380	w	0.7828593
950	Spectrogram 1	1	1253.236416504	1253.732255371	158.234	432.206	w	0.39420506
951	Spectrogram 1	1	1259.209751953	1259.672298340	197.380	566.586	w	0.6838358
952	Spectrogram 1	1	1258.103511719	1258.814035889	168.277	468.919	w	0.5879604
953	Spectrogram 1	1	1261.492585205	1261.839264648	257.258	564.361	w	0.45130455
954	Spectrogram 1	1	1260.821612915	1261.417641724	172.484	430.079	w	0.43328583
955	Spectrogram 1	1	1260.207938721	1260.931654907	129.227	761.337	lt	0.38541272
956	Spectrogram 1	1	1263.341758820	1264.141730225	164.603	496.704	w	0.7913393
957	Spectrogram 1	1	1265.108613281	1265.795435547	172.358	484.444	w	0.7294836
958	Spectrogram 1	1	1265.591959717	1265.994432861	215.879	526.536	w	0.43803218
959	Spectrogram 1	1	1264.286183105	1265.055047363	211.946	417.413	w	0.30030155
960	Spectrogram 1	1	1266.047652954	1266.846565918	160.707	456.953	w	0.86478937
961	Spectrogram 1	1	1267.185561523	1267.944354492	243.348	568.292	w	0.7181771
962	Spectrogram 1	1	1267.150886353	1267.840360962	162.800	469.354	w	0.55380225
963	Spectrogram 1	1	1267.554441162	1267.950418701	255.577	590.931	w	0.31854457
964	Spectrogram 1	1	1269.026862061	1269.707176758	168.376	477.749	w	0.9159597
965	Spectrogram 1	1	1271.240336426	1271.963061523	166.596	471.275	w	0.5016649
966	Spectrogram 1	1	1273.798647217	1274.238252197	169.659	405.469	w	0.3520832
967	Spectrogram 1	1	1274.071726074	1274.473142090	177.036	442.819	w	0.26403818
968	Spectrogram 1	1	1275.746115295	1276.391572266	190.622	471.629	w	0.8993974
969	Spectrogram 1	1	1276.470451416	1277.151651611	170.248	371.122	w	0.88890463
970	Spectrogram 1	1	1277.157156982	1277.574318115	268.767	566.833	w	0.7271831
971	Spectrogram 1	1	1275.037123474	1275.355046448	255.357	556.884	w	0.6828481
972	Spectrogram 1	1	1279.615749756	1280.316775635	168.489	369.644	w	0.8705981
973	Spectrogram 1	1	1279.015374268	1279.460495850	254.624	554.762	w	0.76752275
974	Spectrogram 1	1	1278.374239380	1278.998544922	188.037	465.033	w	0.75898284
975	Spectrogram 1	1	1278.424134033	1279.446994141	223.275	523.671	w	0.51095957
976	Spectrogram 1	1	1282.408004395	1282.776885742	177.854	377.367	w	0.861829
977	Spectrogram 1	1	1283.637994141	1284.015062500	187.394	514.394	w	0.74996024
978	Spectrogram 1	1	1281.223213776	1281.986908813	182.561	527.949	w	0.6092636
979	Spectrogram 1	1	1285.365390869	1286.106781494	180.780	525.411	w	0.8695204
980	Spectrogram 1	1	1286.242779785	1286.739652344	176.256	485.094	w	0.6741817
981	Spectrogram 1	1	1289.566772949	1290.006790527	244.068	538.420	w	0.8626254
982	Spectrogram 1	1	1289.046021973	1289.340800293	183.204	444.142	w	0.6891152
983	Spectrogram 1	1	1287.297092987	1287.961560303	184.281	379.967	w	0.6318872
984	Spectrogram 1	1	1287.787783997	1288.472907471	225.185	579.209	w	0.52521306
985	Spectrogram 1	1	1291.603065186	1292.084943604	223.097	533.315	w	0.7887501
986	Spectrogram 1	1	1290.744535400	1291.157815430	193.607	410.602	w	0.6715253
987	Spectrogram 1	1	1292.672646973	1293.015174316	203.294	439.887	w	0.4649317
988	Spectrogram 1	1	1290.000000000	1290.336886536	171.890	446.930	w	0.46243894
989	Spectrogram 1	1	1295.370503418	1296.006802246	161.182	495.956	w	0.84109455
990	Spectrogram 1	1	1293.015033966	1293.394005707	175.373	451.713	w	0.50246334
991	Spectrogram 1	1	1293.642147949	1294.047904785	176.878	410.372	w	0.31068906
992	Spectrogram 1	1	1297.828795776	1298.531691406	211.199	529.856	w	0.5735669
993	Spectrogram 1	1	1297.545897217	1298.152399658	197.706	416.624	w	0.3506919
994	Spectrogram 1	1	1299.079174072	1299.805917847	180.663	411.235	w	0.7980659
995	Spectrogram 1	1	1300.166146729	1300.803641846	169.244	517.932	w	0.6638539
996	Spectrogram 1	1	1300.480203369	1301.114642090	177.842	457.067	w	0.5166407
997	Spectrogram 1	1	1302.519556641	1303.041785889	168.644	479.297	w	0.7400548
998	Spectrogram 1	1	1304.593139160	1305.010340332	201.768	527.259	w	0.321866
