Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
374	Spectrogram 1	1	94.680866214	95.037000469	213.759	412.776	w	
375	Spectrogram 1	1	96.386561856	96.808299789	260.442	442.260	w	
376	Spectrogram 1	1	105.945592666	106.685977038	226.044	439.803	w	
377	Spectrogram 1	1	104.342988519	105.195836340	294.840	452.088	w	
379	Spectrogram 1	1	118.916014761	119.412728327	280.098	515.971	w	
381	Spectrogram 1	1	121.877189902	122.289555881	253.071	508.600	w	
382	Spectrogram 1	1	130.452165534	130.780183927	218.673	432.432	w	
383	Spectrogram 1	1	131.051970595	131.286269447	216.216	402.948	w	
386	Spectrogram 1	1	143.150800961	143.338240042	294.840	474.201	w	
388	Spectrogram 1	1	164.995738871	165.192549906	41.769	260.442	lt	
390	Spectrogram 1	1	168.463361879	168.744520501	199.017	368.550	w	
395	Spectrogram 1	1	191.835928304	192.295154053	184.275	314.496	w	
396	Spectrogram 1	1	193.054282334	193.391672680	240.786	476.658	w	
397	Spectrogram 1	1	208.217379335	208.545397727	265.356	447.174	w	
399	Spectrogram 1	1	211.966160965	212.266063496	191.646	343.980	w	
405	Spectrogram 1	1	213.024829428	213.699610122	351.351	523.342	m	
406	Spectrogram 1	1	218.985392221	219.350898430	289.926	491.400	w	
414	Spectrogram 1	1	277.641916354	277.998050609	194.103	454.545	w	
416	Spectrogram 1	1	282.496226218	283.283470361	334.152	520.885	m	
417	Spectrogram 1	1	285.823269916	287.369642338	285.012	508.600	m	
419	Spectrogram 1	1	288.466160965	288.756691542	186.732	373.464	w	
421	Spectrogram 1	1	323.796978444	324.068765112	201.474	439.803	w	
422	Spectrogram 1	1	324.040286903	324.199610122	216.216	550.369	m	
427	Spectrogram 1	1	425.169057521	425.534563730	211.302	324.324	w	
428	Spectrogram 1	1	425.909441893	426.209344424	265.356	461.916	w	
429	Spectrogram 1	1	430.445105319	430.904331068	171.990	378.378	w	
430	Spectrogram 1	1	439.610514058	439.891672680	167.076	299.754	w	
432	Spectrogram 1	1	449.019593604	449.460075445	351.351	535.627	m	
433	Spectrogram 1	1	453.349074039	454.201921860	312.039	493.857	w	
438	Spectrogram 1	1	509.288093838	510.637655225	152.334	361.179	lt	
439	Spectrogram 1	1	508.988191307	509.306837746	260.442	385.749	w	
441	Spectrogram 1	1	521.555257029	521.855159560	275.184	486.486	w	
447	Spectrogram 1	1	554.386074508	554.657861176	137.592	469.287	w	
448	Spectrogram 1	1	555.988678655	556.541623946	194.103	398.034	m	
