Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
357	Spectrogram 1	1	1648.361408160	1649.619276586	42.740	991.379	lt	0.64068836
358	Spectrogram 1	1	1646.036995360	1646.231194880	223.093	631.753	m	0.4476992
359	Spectrogram 1	1	1659.395758400	1659.770375350	11.001	757.259	lt	0.62564063
360	Spectrogram 1	1	1656.207125360	1656.433676640	113.587	389.998	lt	0.39715523
361	Spectrogram 1	1	1669.324805600	1669.967569280	83.100	547.671	lt	0.69229066
362	Spectrogram 1	1	1687.597920480	1688.385996640	71.792	421.420	lt	0.45278734
363	Spectrogram 1	1	1698.313888160	1698.708423360	82.433	405.049	lt	0.655858
364	Spectrogram 1	1	1702.157786080	1702.853659680	82.200	406.568	lt	0.7689977
365	Spectrogram 1	1	1709.335055680	1709.985823200	76.419	384.063	lt	0.592738
366	Spectrogram 1	1	1705.854546144	1706.451972160	70.977	386.357	lt	0.589715
367	Spectrogram 1	1	1715.192669744	1715.820201728	81.302	386.444	lt	0.39904526
368	Spectrogram 1	1	1721.171399904	1721.834405520	82.036	328.956	lt	0.4471406
369	Spectrogram 1	1	1727.658436451	1728.423352262	55.881	736.556	lt	0.71456856
370	Spectrogram 1	1	1725.037374878	1725.813535648	40.855	328.015	lt	0.60815626
371	Spectrogram 1	1	1733.852903360	1734.518548800	34.660	697.830	lt	0.870126
372	Spectrogram 1	1	1734.462893600	1735.234940532	43.677	350.575	lt	0.49446058
373	Spectrogram 1	1	1742.156097600	1742.816381760	70.859	387.156	lt	0.61735183
374	Spectrogram 1	1	1749.006615680	1749.525166400	84.478	289.119	lt	0.43134394
378	Spectrogram 1	1	1747.720071595	1748.042845760	149.425	999.562	w	0.26091647
379	Spectrogram 1	1	1756.481988800	1757.031858640	79.897	416.953	lt	0.5066403
380	Spectrogram 1	1	1762.080025440	1762.663524480	89.172	360.794	lt	0.49748135
381	Spectrogram 1	1	1767.847871040	1768.272174880	88.191	394.204	lt	0.43693972
382	Spectrogram 1	1	1771.349683520	1771.958159520	97.333	453.431	lt	0.6583332
383	Spectrogram 1	1	1774.108257600	1774.899155084	56.753	373.563	lt	0.43157625
384	Spectrogram 1	1	1777.440077920	1777.957180000	68.143	388.737	lt	0.6949909
385	Spectrogram 1	1	1778.438137600	1778.704045920	96.136	415.658	lt	0.68097603
387	Spectrogram 1	1	1785.834076640	1786.519143840	90.626	393.150	lt	0.56079394
388	Spectrogram 1	1	1787.066901920	1787.568879081	131.253	455.811	lt	0.27939993
389	Spectrogram 1	1	1792.127629920	1792.313800800	177.042	527.202	m	0.48263037
390	Spectrogram 1	1	1790.526088864	1791.097119360	78.465	301.986	lt	0.33786908
391	Spectrogram 1	1	1798.533683520	1799.136865280	80.362	373.826	lt	0.559472
392	Spectrogram 1	1	1803.127913760	1803.649996800	95.449	399.073	lt	0.5895103
393	Spectrogram 1	1	1807.402316480	1807.993610880	75.244	410.050	lt	0.61724913
394	Spectrogram 1	1	1806.725146976	1806.965089600	105.020	402.358	lt	0.6171396
397	Spectrogram 1	1	34.802228778	35.212671409	214.286	407.407	w	
400	Spectrogram 1	1	81.406655084	81.901051889	304.233	447.090	w	
401	Spectrogram 1	1	66.720059002	67.242440532	37.037	193.122	lt	
403	Spectrogram 1	1	123.542853661	123.897326842	60.847	272.487	lt	
404	Spectrogram 1	1	120.194014925	123.402930037	121.693	648.148	lt	
405	Spectrogram 1	1	127.283478545	127.451386894	301.587	449.735	w	
406	Spectrogram 1	1	134.990578008	135.354379431	185.185	444.444	w	
407	Spectrogram 1	1	141.550303755	142.007387593	148.148	399.471	w	
408	Spectrogram 1	1	144.889814249	145.197646222	164.021	378.307	w	
409	Spectrogram 1	1	154.791022388	155.220121502	148.148	378.307	w	
410	Spectrogram 1	1	162.197646222	162.468165229	134.921	277.778	w	
412	Spectrogram 1	1	173.843235541	174.123082789	219.577	359.788	w	
414	Spectrogram 1	1	181.503693797	181.895479944	219.577	375.661	w	
416	Spectrogram 1	1	199.604426306	200.052181903	134.921	439.153	w	
418	Spectrogram 1	1	205.893633046	206.751831273	105.820	375.661	w	
420	Spectrogram 1	1	248.458930737	248.720121502	150.794	375.661	w	
421	Spectrogram 1	1	261.175295942	261.613723298	190.476	394.180	w	
428	Spectrogram 1	1	395.085769823	395.393601796	148.148	288.360	w	
430	Spectrogram 1	1	444.047334305	444.327181553	29.101	338.624	lt	
432	Spectrogram 1	1	451.399960588	451.717120802	31.746	206.349	lt	
435	Spectrogram 1	1	462.689104827	462.875669660	224.868	444.444	w	
436	Spectrogram 1	1	466.086556670	466.795503032	37.037	293.651	lt	
439	Spectrogram 1	1	464.453327542	465.582044776	47.619	312.169	lt	
440	Spectrogram 1	1	472.076472831	472.253709422	166.667	433.862	w	
443	Spectrogram 1	1	579.887967351	580.261097015	232.804	423.280	w	
447	Spectrogram 1	1	628.117479594	628.387998601	261.905	465.608	w	
448	Spectrogram 1	1	641.619388993	641.777969100	269.841	521.164	w	
450	Spectrogram 1	1	672.688349230	673.266700210	63.492	272.487	lt	
456	Spectrogram 1	1	798.313372668	799.096944963	66.138	283.069	lt	
460	Spectrogram 1	1	854.725724697	855.555938200	68.783	306.878	lt	
461	Spectrogram 1	1	897.934671059	898.494365555	66.138	280.423	lt	
462	Spectrogram 1	1	911.574532183	911.891692397	301.587	470.899	w	
464	Spectrogram 1	1	934.005540695	934.257403218	264.550	531.746	w	
467	Spectrogram 1	1	1003.162242654	1003.591341768	288.360	455.026	w	
468	Spectrogram 1	1	1005.830119753	1006.483096665	76.720	322.751	lt	
470	Spectrogram 1	1	1064.854379431	1065.115570196	87.302	314.815	lt	
471	Spectrogram 1	1	1110.882426656	1111.143617421	264.550	447.090	w	
472	Spectrogram 1	1	1111.190258629	1111.992487407	71.429	291.005	lt	
473	Spectrogram 1	1	1125.503725047	1126.445877449	84.656	304.233	lt	
474	Spectrogram 1	1	1135.561541395	1135.766762710	351.852	492.063	w	
475	Spectrogram 1	1	1138.639861124	1139.078288479	63.492	277.778	lt	
476	Spectrogram 1	1	1144.929067864	1145.927189715	87.302	383.598	lt	
477	Spectrogram 1	1	1158.354379431	1159.184592934	92.593	280.423	lt	
483	Spectrogram 1	1	1220.179033582	1225.076360424	39.683	385.057	lt	
487	Spectrogram 1	1	1270.115614039	1271.011125233	68.966	278.736	lt	
488	Spectrogram 1	1	1276.123001632	1277.261047108	71.839	287.356	lt	
489	Spectrogram 1	1	1281.861842118	1282.897276936	71.839	298.851	lt	
490	Spectrogram 1	1	1300.783459888	1301.678971082	60.345	264.368	lt	
491	Spectrogram 1	1	1307.147292561	1308.061460238	68.966	258.621	lt	
492	Spectrogram 1	1	1313.371201609	1314.322682253	60.345	287.356	lt	
494	Spectrogram 1	1	1359.639811217	1360.516665928	60.345	270.115	lt	
497	Spectrogram 1	1	1403.706955807	1404.210680854	71.839	301.724	lt	
498	Spectrogram 1	1	1416.033506763	1419.718162197	43.103	341.954	lt	
499	Spectrogram 1	1	1436.410330224	1436.718162197	91.954	267.241	lt	
501	Spectrogram 1	1	1576.302178871	1576.600682603	100.575	387.931	lt	
503	Spectrogram 1	1	1582.421505364	1582.682696129	252.874	442.529	w	
508	Spectrogram 1	1	1668.830069846	1668.932680504	238.506	681.034	m	
511	Spectrogram 1	1	1729.843216884	1730.477537313	120.690	422.414	lt	
520	Spectrogram 1	1	1810.826394706	1811.507356343	106.322	425.287	lt	
521	Spectrogram 1	1	1803.662305154	1804.184686684	117.816	373.563	lt	
523	Spectrogram 1	1	1218.248087570	1219.190239972	89.080	264.368	lt	
