Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
382	Spectrogram 1	1	278.663270400	279.623203200	210.508	626.432	m	0.5987142
383	Spectrogram 1	1	276.051396240	277.196484640	202.250	650.630	m	0.5309228
384	Spectrogram 1	1	278.362041920	278.988186560	9.688	370.211	lt	0.3434471
385	Spectrogram 1	1	279.832238400	280.008000000	223.330	628.250	m	0.29507318
386	Spectrogram 1	1	283.384621600	284.071549280	216.931	745.959	m	0.8150152
387	Spectrogram 1	1	281.551646976	282.366895520	180.060	695.457	m	0.7865492
388	Spectrogram 1	1	284.405643520	285.008000000	142.316	601.048	m	0.71806806
389	Spectrogram 1	1	282.604229920	283.406074720	264.929	515.302	m	0.6644366
390	Spectrogram 1	1	284.410251200	284.749560051	63.492	206.349	lt	0.649416
391	Spectrogram 1	1	282.384560960	282.691301280	226.842	624.764	m	0.5906646
392	Spectrogram 1	1	280.017625245	281.179766480	214.707	685.004	m	0.5569703
393	Spectrogram 1	1	285.020189698	285.928710320	247.470	716.878	m	0.8084908
394	Spectrogram 1	1	286.125050240	286.747499264	137.786	637.435	m	0.77884126
395	Spectrogram 1	1	288.308439040	289.058397920	224.857	683.039	m	0.7351781
396	Spectrogram 1	1	289.182777280	289.995706080	182.638	621.000	m	0.6787501
397	Spectrogram 1	1	286.890895040	287.940705600	259.366	642.498	m	0.50075126
398	Spectrogram 1	1	288.020670880	288.287201120	41.968	297.309	lt	0.44389373
399	Spectrogram 1	1	290.010971069	290.745837280	183.202	686.027	m	0.85345304
400	Spectrogram 1	1	293.997498080	294.816237280	229.858	692.165	m	0.78643566
401	Spectrogram 1	1	293.200401600	293.803516320	153.800	643.567	m	0.7357921
402	Spectrogram 1	1	290.748823488	291.338142560	253.014	509.197	m	0.6295451
403	Spectrogram 1	1	291.340975584	292.037161600	237.464	720.879	m	0.62614787
404	Spectrogram 1	1	291.948921600	292.762319040	117.390	581.737	m	0.44075066
405	Spectrogram 1	1	291.343423360	292.016444320	65.074	277.778	lt	0.38182333
406	Spectrogram 1	1	298.441324160	299.014871040	257.827	638.578	m	0.7247581
407	Spectrogram 1	1	295.656229248	296.651680160	104.323	557.176	m	0.5893646
408	Spectrogram 1	1	299.729697280	300.008000000	54.957	322.751	lt	0.5355802
409	Spectrogram 1	1	296.977102176	298.162632320	227.463	650.391	m	0.53343046
410	Spectrogram 1	1	295.073600219	295.816896736	15.921	367.246	lt	0.4043338
412	Spectrogram 1	1	300.000000000	300.448647152	25.462	309.524	lt	0.730993
413	Spectrogram 1	1	303.617471200	304.299593280	246.157	607.209	m	0.64122385
414	Spectrogram 1	1	300.384793328	301.455829440	207.512	610.327	m	0.570151
415	Spectrogram 1	1	302.919140160	303.539970240	174.159	639.085	m	0.5397938
416	Spectrogram 1	1	302.225013440	302.930050560	203.140	636.224	m	0.5380494
417	Spectrogram 1	1	301.399535200	302.020197760	258.400	596.239	m	0.46393755
418	Spectrogram 1	1	303.628155840	303.895921440	250.849	631.789	m	0.3552272
419	Spectrogram 1	1	303.969873760	304.972434560	196.450	574.161	m	0.32698733
420	Spectrogram 1	1	305.651645120	306.179187136	206.702	678.909	m	0.8585878
421	Spectrogram 1	1	309.176321600	309.937450720	188.794	688.925	m	0.8535239
422	Spectrogram 1	1	306.627220960	307.374623840	241.861	696.638	m	0.7780933
423	Spectrogram 1	1	307.586138720	308.644617120	218.577	587.011	m	0.74045634
424	Spectrogram 1	1	308.639209440	309.179722720	266.583	485.535	m	0.40841135
425	Spectrogram 1	1	307.551109920	308.186482880	35.885	331.663	lt	0.3278753
426	Spectrogram 1	1	310.136370480	310.689537968	247.453	649.510	m	0.8016106
427	Spectrogram 1	1	313.609296320	314.301888000	250.424	664.758	m	0.7988233
428	Spectrogram 1	1	313.321988320	313.959214880	60.491	366.423	lt	0.6455475
430	Spectrogram 1	1	311.016139168	312.073436800	104.666	507.696	m	0.57924473
431	Spectrogram 1	1	314.806996160	315.008000000	98.772	654.605	lt	0.56367683
432	Spectrogram 1	1	312.165762240	313.308032160	284.955	484.127	m	0.34400362
433	Spectrogram 1	1	310.482910768	311.052059040	266.035	579.681	m	0.264542
434	Spectrogram 1	1	316.989400880	317.799378880	257.147	647.534	m	0.76476556
435	Spectrogram 1	1	319.752403840	320.008000000	239.480	653.879	m	0.7410931
436	Spectrogram 1	1	318.071776000	319.114608000	189.682	666.722	m	0.677527
437	Spectrogram 1	1	315.762525824	316.728023440	236.125	652.240	m	0.57967764
439	Spectrogram 1	1	315.000000000	315.888262016	184.046	545.828	m	0.3891368
440	Spectrogram 1	1	323.687747520	324.345451680	123.683	675.897	m	0.73031056
441	Spectrogram 1	1	322.161359360	323.454182560	243.475	613.823	m	0.6290559
442	Spectrogram 1	1	320.698300800	321.378337220	161.376	618.732	m	0.62259674
443	Spectrogram 1	1	324.313807200	324.911670400	251.363	635.331	m	0.56037176
444	Spectrogram 1	1	320.000000000	320.204999632	276.238	636.187	m	0.53090155
446	Spectrogram 1	1	321.200683200	321.871198880	182.540	658.341	m	0.26326862
447	Spectrogram 1	1	326.061767520	326.663818880	206.370	700.804	m	0.8354582
448	Spectrogram 1	1	326.990967280	327.732460960	239.489	726.242	m	0.6307569
449	Spectrogram 1	1	329.475611200	330.005770560	252.720	502.274	m	0.6120285
450	Spectrogram 1	1	328.291991680	329.081404320	257.891	628.622	m	0.54853135
451	Spectrogram 1	1	325.000000000	325.631201168	287.667	499.901	m	0.5351673
452	Spectrogram 1	1	325.874549674	326.536854827	82.011	277.778	lt	0.5313576
453	Spectrogram 1	1	328.933233440	329.510389600	156.587	684.801	m	0.5157783
454	Spectrogram 1	1	326.983105600	328.365863360	129.009	534.169	m	0.44669154
455	Spectrogram 1	1	330.867130830	331.641490480	61.954	280.423	lt	0.6305441
456	Spectrogram 1	1	331.081680387	331.681766080	262.095	608.466	m	0.58397716
457	Spectrogram 1	1	333.467463840	334.141667200	259.606	661.849	m	0.5835946
458	Spectrogram 1	1	330.209455696	330.602070560	268.558	628.242	m	0.58110344
459	Spectrogram 1	1	332.004094000	333.068690240	225.118	703.351	m	0.5474953
461	Spectrogram 1	1	332.560878880	333.594217760	140.294	444.178	m	0.47714087
462	Spectrogram 1	1	333.535006080	334.776333920	250.837	502.403	m	0.29300854
463	Spectrogram 1	1	337.939909865	338.453913120	260.585	642.857	m	0.7962988
464	Spectrogram 1	1	339.157360320	339.861527635	164.829	703.685	m	0.6945231
465	Spectrogram 1	1	335.588339360	336.342434240	220.742	630.169	m	0.6761605
466	Spectrogram 1	1	336.512845920	337.205754560	186.315	640.213	m	0.66852534
467	Spectrogram 1	1	337.388932160	338.008518560	143.410	659.530	m	0.43184483
468	Spectrogram 1	1	336.016320196	336.585342934	84.656	267.196	lt	0.36848694
470	Spectrogram 1	1	340.758984688	341.736337120	187.874	636.974	m	0.73774886
471	Spectrogram 1	1	342.773947200	343.434140640	229.712	632.275	m	0.7095711
472	Spectrogram 1	1	344.323378880	345.000500000	220.974	763.630	m	0.69630086
473	Spectrogram 1	1	342.247453120	343.051786264	49.269	376.811	lt	0.67940056
474	Spectrogram 1	1	343.695434935	344.981307680	187.059	420.635	m	0.62893695
475	Spectrogram 1	1	341.703299840	342.228980480	287.530	628.751	m	0.58322424
477	Spectrogram 1	1	346.986762560	347.591487360	193.315	672.057	m	0.76359296
479	Spectrogram 1	1	348.806148800	349.659902400	248.677	659.538	m	0.6876206
480	Spectrogram 1	1	346.153058960	346.791761360	287.101	457.672	m	0.5745582
481	Spectrogram 1	1	345.000000000	345.492277600	262.616	523.735	m	0.55252653
482	Spectrogram 1	1	347.344749300	348.332321600	181.957	455.026	m	0.41720927
483	Spectrogram 1	1	345.562980832	346.150734375	276.402	500.175	m	0.40750653
484	Spectrogram 1	1	346.787728480	347.077165280	6.327	273.090	lt	0.26880643
485	Spectrogram 1	1	352.627911200	353.139565440	250.862	618.979	m	0.7721554
486	Spectrogram 1	1	350.328988528	351.453993280	152.458	637.963	m	0.6030514
487	Spectrogram 1	1	351.471435040	352.284768000	269.376	507.514	m	0.59482825
488	Spectrogram 1	1	353.616319840	354.386232480	244.033	654.310	m	0.49768358
489	Spectrogram 1	1	354.165665812	355.079833489	150.794	444.444	m	0.41694155
490	Spectrogram 1	1	356.479204800	357.352621120	172.838	725.232	m	0.82260853
491	Spectrogram 1	1	355.723482160	356.095979200	25.309	232.804	lt	0.7733417
492	Spectrogram 1	1	357.638905760	358.879624480	299.107	737.686	m	0.6462551
493	Spectrogram 1	1	359.794227520	360.008000000	23.680	360.109	lt	0.36054006
494	Spectrogram 1	1	361.513935040	362.202693280	158.313	702.514	m	0.8034015
495	Spectrogram 1	1	360.000000000	360.593898800	37.319	468.061	lt	0.7757553
496	Spectrogram 1	1	364.602640640	365.005174880	143.726	728.652	m	0.63922995
497	Spectrogram 1	1	363.158997280	363.921372800	261.240	649.346	m	0.5505769
498	Spectrogram 1	1	360.499541861	361.111851360	288.377	507.937	m	0.46814805
499	Spectrogram 1	1	362.321142560	363.076941440	203.337	621.498	m	0.46303925
500	Spectrogram 1	1	364.203611200	364.958701120	200.365	469.338	m	0.3832738
501	Spectrogram 1	1	360.581855952	360.903771488	22.626	281.226	lt	0.32234117
502	Spectrogram 1	1	365.000000000	365.464138293	181.962	823.053	m	0.82066196
503	Spectrogram 1	1	367.027272480	367.744222720	194.107	720.128	m	0.7541265
504	Spectrogram 1	1	365.859025280	366.683509920	203.662	596.821	m	0.601914
505	Spectrogram 1	1	368.448973600	369.136390400	248.956	655.238	m	0.51072335
506	Spectrogram 1	1	367.712550720	368.113041920	246.063	486.750	m	0.4955312
507	Spectrogram 1	1	364.792504897	365.520107743	58.201	198.413	lt	0.40148106
508	Spectrogram 1	1	368.618887200	369.698282720	167.114	535.675	m	0.38783026
510	Spectrogram 1	1	373.349275840	374.090074240	182.888	722.743	m	0.8216523
511	Spectrogram 1	1	370.550554992	371.473062240	184.929	723.018	m	0.72966313
512	Spectrogram 1	1	374.796156320	375.008000000	224.352	696.531	m	0.6048875
513	Spectrogram 1	1	371.979842720	372.930910080	55.556	219.577	lt	0.54339963
514	Spectrogram 1	1	371.989434080	372.826734400	246.032	841.439	m	0.48170814
517	Spectrogram 1	1	372.563965280	373.292063520	236.461	468.446	m	0.26670974
518	Spectrogram 1	1	377.895559040	378.625628800	44.114	407.407	lt	0.68992174
519	Spectrogram 1	1	375.005777283	375.454671392	233.895	758.721	m	0.64778215
520	Spectrogram 1	1	378.563665600	379.417067840	223.807	710.284	m	0.57069004
521	Spectrogram 1	1	379.551755014	380.130105993	153.439	568.783	m	0.45083794
522	Spectrogram 1	1	376.424188240	377.213717280	87.065	333.992	lt	0.42909783
525	Spectrogram 1	1	375.991996208	376.439868480	217.439	714.259	m	0.3312995
526	Spectrogram 1	1	375.362893680	376.439813280	176.759	528.116	m	0.32018492
528	Spectrogram 1	1	380.945343520	381.428703475	133.408	699.561	m	0.80284226
529	Spectrogram 1	1	383.715492640	384.603376480	197.247	731.070	m	0.75202346
530	Spectrogram 1	1	382.227234880	383.137075200	113.445	564.070	m	0.6835342
533	Spectrogram 1	1	386.996761920	387.823101760	243.386	703.501	m	0.750488
534	Spectrogram 1	1	385.184853152	386.083824704	272.487	554.784	m	0.72662497
535	Spectrogram 1	1	388.324894560	389.249079520	183.705	666.888	m	0.6287111
536	Spectrogram 1	1	386.482901600	387.005040000	263.500	473.222	m	0.55969644
538	Spectrogram 1	1	389.844749300	390.545586240	191.751	716.931	m	0.7118028
539	Spectrogram 1	1	392.639728960	393.195723200	174.243	713.847	m	0.6836448
540	Spectrogram 1	1	394.475486400	395.008000000	164.028	650.898	m	0.63081956
541	Spectrogram 1	1	393.174570560	393.656420160	260.579	630.348	m	0.5285287
543	Spectrogram 1	1	390.175529456	391.039712480	252.040	498.185	m	0.40479648
544	Spectrogram 1	1	394.070442747	394.760732626	57.247	275.132	lt	0.3741958
549	Spectrogram 1	1	399.667034720	400.008000000	53.017	304.233	lt	0.87707084
550	Spectrogram 1	1	398.176459520	398.950057120	197.106	689.791	m	0.8308535
551	Spectrogram 1	1	395.640742080	396.210179440	140.776	707.712	m	0.80114156
552	Spectrogram 1	1	396.241945280	397.495367680	191.036	589.858	m	0.58928347
553	Spectrogram 1	1	395.000000000	395.305400320	244.579	494.174	m	0.5058687
554	Spectrogram 1	1	398.779039520	399.089728000	32.721	361.087	lt	0.30836657
555	Spectrogram 1	1	400.615736208	401.226862400	196.406	666.865	m	0.74554515
556	Spectrogram 1	1	403.238254880	404.007099200	200.549	684.195	m	0.67233884
557	Spectrogram 1	1	404.636594720	405.001196320	232.074	629.602	m	0.6718567
558	Spectrogram 1	1	402.251858400	402.956813440	177.763	706.457	m	0.6716241
559	Spectrogram 1	1	403.456625700	404.650201600	162.444	477.229	m	0.6077621
560	Spectrogram 1	1	400.005432678	400.290266656	45.118	312.169	lt	0.5643883
561	Spectrogram 1	1	400.424947178	401.735973600	151.777	425.926	m	0.45149398
563	Spectrogram 1	1	401.933412480	402.253087360	59.130	361.831	lt	0.28765857
564	Spectrogram 1	1	407.887602560	408.787272480	264.606	501.399	m	0.7990964
565	Spectrogram 1	1	405.232985600	405.963580960	56.789	338.624	lt	0.7939481
566	Spectrogram 1	1	409.531282882	410.501420009	166.667	513.228	m	0.6782321
567	Spectrogram 1	1	406.012055904	406.571343520	146.600	644.748	m	0.59396076
568	Spectrogram 1	1	405.000000000	405.212973536	295.983	613.180	m	0.44288638
570	Spectrogram 1	1	408.923990720	409.650564800	103.185	451.045	m	0.30555817
571	Spectrogram 1	1	412.570044800	413.588247040	265.201	650.299	m	0.7383658
572	Spectrogram 1	1	410.141925392	410.827421024	256.598	660.356	m	0.6230327
573	Spectrogram 1	1	414.234178240	415.006604000	141.574	665.504	m	0.60005516
574	Spectrogram 1	1	411.273407680	412.121675520	179.825	490.251	m	0.58694834
575	Spectrogram 1	1	412.002746080	412.472351520	240.627	628.637	m	0.48477405
577	Spectrogram 1	1	413.487263360	413.977567680	193.564	467.346	m	0.38597965
578	Spectrogram 1	1	415.000000000	415.819414304	126.511	474.435	m	0.75467336
579	Spectrogram 1	1	418.726718240	419.696442880	204.869	713.049	m	0.7333819
580	Spectrogram 1	1	415.877951360	416.352199394	250.033	661.912	m	0.6483242
582	Spectrogram 1	1	419.780694880	420.008000000	24.195	472.301	lt	0.45359626
583	Spectrogram 1	1	416.340571296	416.959821280	152.920	609.804	m	0.3355575
584	Spectrogram 1	1	415.708550723	416.380184118	15.021	293.651	lt	0.2843817
586	Spectrogram 1	1	424.469755840	425.002398400	228.034	729.602	m	0.6857035
587	Spectrogram 1	1	421.304420416	422.299636160	212.010	751.193	m	0.65984154
588	Spectrogram 1	1	423.838277760	424.519961600	176.166	582.022	m	0.5324076
589	Spectrogram 1	1	422.380653760	422.711108800	6.785	313.292	lt	0.5051406
590	Spectrogram 1	1	420.017361022	420.504719840	72.614	468.111	lt	0.4989753
592	Spectrogram 1	1	423.030184000	424.250357920	139.585	480.867	m	0.4003555
593	Spectrogram 1	1	420.369646512	421.346392576	177.771	534.389	m	0.39237413
595	Spectrogram 1	1	425.002771728	425.403340640	236.813	719.991	m	0.7224626
596	Spectrogram 1	1	427.577290560	428.460759840	240.396	673.765	m	0.52095044
597	Spectrogram 1	1	425.778466880	426.746205600	162.907	501.978	m	0.4898257
599	Spectrogram 1	1	426.196976320	426.708228800	300.735	651.639	m	0.35134017
600	Spectrogram 1	1	427.062793440	427.958503848	180.620	557.048	m	0.3408622
602	Spectrogram 1	1	429.758854478	430.421159632	155.966	585.557	m	0.26435503
603	Spectrogram 1	1	434.281595680	435.008000000	133.353	711.147	m	0.6512167
605	Spectrogram 1	1	430.944437008	431.874428224	229.549	643.191	m	0.6187782
606	Spectrogram 1	1	430.964437120	431.695056320	48.067	359.687	lt	0.5693916
608	Spectrogram 1	1	430.381131920	430.944446400	289.512	520.807	m	0.5308529
609	Spectrogram 1	1	432.120871502	432.736696480	176.815	531.746	m	0.43485597
610	Spectrogram 1	1	437.699386720	438.686246560	288.626	795.403	m	0.7961271
611	Spectrogram 1	1	435.313699344	436.190699360	253.194	659.344	m	0.6219175
612	Spectrogram 1	1	437.008006400	437.656378400	183.879	651.281	m	0.5741486
613	Spectrogram 1	1	436.799075920	437.493938666	66.138	325.397	lt	0.46612173
615	Spectrogram 1	1	435.000000000	435.274963360	171.958	681.393	m	0.3070556
616	Spectrogram 1	1	441.223962640	442.238526880	286.908	824.442	m	0.70741326
618	Spectrogram 1	1	443.214455520	444.549984000	199.532	656.573	m	0.55929947
619	Spectrogram 1	1	442.669655200	443.197876960	250.973	688.019	m	0.5101202
620	Spectrogram 1	1	440.153305296	441.249217920	199.202	572.346	m	0.4054993
624	Spectrogram 1	1	447.660754880	448.179243200	227.249	836.587	m	0.8231416
625	Spectrogram 1	1	445.196161840	445.853727200	242.740	832.607	m	0.7638607
626	Spectrogram 1	1	449.162867200	449.820489622	80.991	251.323	lt	0.70623577
627	Spectrogram 1	1	449.318082080	450.003341760	134.572	695.877	m	0.68976927
628	Spectrogram 1	1	446.354716800	447.453400800	215.457	654.384	m	0.6876522
629	Spectrogram 1	1	445.153960688	446.063464960	36.645	377.806	lt	0.6653337
630	Spectrogram 1	1	447.399356160	447.761448480	31.331	321.519	lt	0.31366608
631	Spectrogram 1	1	450.009848510	450.562145392	104.452	729.262	m	0.7512424
632	Spectrogram 1	1	451.562886720	452.442511680	208.461	819.404	m	0.72981083
633	Spectrogram 1	1	453.485172800	454.078702560	33.642	552.143	lt	0.66840774
634	Spectrogram 1	1	452.543186080	453.429584960	194.916	658.263	m	0.6194335
635	Spectrogram 1	1	450.634955328	451.548666016	295.271	510.974	m	0.50064707
637	Spectrogram 1	1	454.255311520	454.448715840	154.116	854.199	m	0.31754735
638	Spectrogram 1	1	455.152491584	456.054919040	307.069	847.926	m	0.6544174
639	Spectrogram 1	1	458.832752960	459.814082080	176.486	542.322	m	0.642218
641	Spectrogram 1	1	459.523779200	460.002868160	205.364	680.221	m	0.58643085
642	Spectrogram 1	1	457.863287360	458.497361120	201.051	740.810	m	0.54646325
643	Spectrogram 1	1	456.143274400	456.905198694	320.106	611.554	m	0.48029447
644	Spectrogram 1	1	455.025183960	455.552603661	33.799	306.878	lt	0.3791137
645	Spectrogram 1	1	456.382817164	458.770847015	0.000	857.143	lt	0.35015282
647	Spectrogram 1	1	464.435498560	465.000358880	210.560	747.863	m	0.830889
648	Spectrogram 1	1	460.009350762	460.246975776	149.522	648.117	m	0.7607489
649	Spectrogram 1	1	463.390549760	464.020227520	268.652	614.149	m	0.72393584
650	Spectrogram 1	1	461.078841760	461.834094480	250.664	627.376	m	0.66019875
651	Spectrogram 1	1	462.820168480	463.083933120	71.580	357.491	lt	0.6545351
652	Spectrogram 1	1	460.699435488	461.313071776	84.206	377.538	lt	0.5998942
653	Spectrogram 1	1	461.841810401	462.405582400	97.884	642.857	m	0.4242613
654	Spectrogram 1	1	462.384835520	462.664354080	46.174	298.431	lt	0.30901086
655	Spectrogram 1	1	467.926738720	468.733895040	240.113	643.913	m	0.7576291
656	Spectrogram 1	1	466.246133440	466.916076320	178.414	728.432	m	0.7294844
657	Spectrogram 1	1	465.571514160	466.242948480	58.184	456.339	lt	0.68611383
658	Spectrogram 1	1	467.072286080	467.946287040	318.570	516.342	m	0.6859926
659	Spectrogram 1	1	465.005152672	465.231263520	179.226	656.189	m	0.6649862
661	Spectrogram 1	1	468.689608320	469.272487360	258.172	625.172	m	0.5316523
662	Spectrogram 1	1	469.453319360	470.008000000	165.933	733.602	m	0.5097777
663	Spectrogram 1	1	469.481950400	470.239199743	86.622	306.878	lt	0.36965248
664	Spectrogram 1	1	471.336687040	472.126599360	225.031	630.060	m	0.79194444
665	Spectrogram 1	1	472.100594240	472.599330560	279.812	629.057	m	0.72196347
666	Spectrogram 1	1	472.562114240	473.425040000	156.735	673.697	m	0.71930975
667	Spectrogram 1	1	473.446413120	474.351042560	186.226	571.249	m	0.63070583
668	Spectrogram 1	1	470.402067024	471.001440672	194.365	513.938	m	0.6305952
669	Spectrogram 1	1	474.750136640	475.008000000	177.598	704.204	m	0.6098067
670	Spectrogram 1	1	470.863571168	471.243064080	38.864	328.488	lt	0.39756444
671	Spectrogram 1	1	470.000000000	470.239918816	238.095	661.922	m	0.38777715
672	Spectrogram 1	1	470.000000000	470.237061456	84.656	272.487	lt	0.35068813
673	Spectrogram 1	1	477.480146560	478.205349600	231.982	660.530	m	0.8264015
674	Spectrogram 1	1	476.917871584	477.396219200	53.206	492.063	w	0.8111568
675	Spectrogram 1	1	475.000000000	475.435478336	254.138	648.479	m	0.7843476
676	Spectrogram 1	1	479.091078080	479.807640640	178.458	700.431	m	0.6838479
677	Spectrogram 1	1	475.285382816	475.836144706	18.142	436.508	lt	0.5931438
678	Spectrogram 1	1	476.133593504	477.331729600	209.840	632.891	m	0.570215
679	Spectrogram 1	1	478.273744640	478.934674240	227.702	441.016	m	0.40893596
682	Spectrogram 1	1	483.741629120	484.736078080	215.099	619.156	m	0.8640476
683	Spectrogram 1	1	480.509860288	481.487248480	208.668	602.808	m	0.8120928
684	Spectrogram 1	1	482.086854080	482.899163520	190.078	668.356	m	0.77838194
685	Spectrogram 1	1	479.522772038	480.285620368	141.658	549.356	m	0.72632307
686	Spectrogram 1	1	484.758800000	485.008000000	277.931	733.810	m	0.6446971
687	Spectrogram 1	1	482.821505440	483.460004800	83.303	483.599	lt	0.5935771
688	Spectrogram 1	1	480.433638848	480.735445984	18.999	307.437	lt	0.3389424
689	Spectrogram 1	1	483.115638240	483.782530720	279.309	492.242	m	0.33359808
690	Spectrogram 1	1	485.007541138	485.711569216	188.037	663.657	m	0.864941
691	Spectrogram 1	1	487.360614240	488.006589920	208.118	732.738	m	0.68720216
692	Spectrogram 1	1	489.550779840	490.130954641	177.249	737.664	lt	0.619921
693	Spectrogram 1	1	487.649642374	488.243793440	66.138	378.307	lt	0.55799985
694	Spectrogram 1	1	485.682182560	486.175780201	173.724	561.483	m	0.49663335
695	Spectrogram 1	1	486.154466560	486.861007360	211.808	712.249	m	0.28362694
696	Spectrogram 1	1	490.000000000	490.573756592	224.545	677.901	m	0.851422
697	Spectrogram 1	1	492.656947200	493.719844800	181.352	703.140	m	0.71924984
698	Spectrogram 1	1	491.398930880	492.368955840	263.849	644.437	m	0.71629655
699	Spectrogram 1	1	494.064052800	494.979632800	205.881	708.485	m	0.61969745
700	Spectrogram 1	1	491.317973440	492.095244320	89.074	309.524	lt	0.5788918
701	Spectrogram 1	1	490.489682368	491.073836960	263.882	547.763	m	0.379585
703	Spectrogram 1	1	495.161051456	495.929671200	190.676	887.362	m	0.7433804
704	Spectrogram 1	1	498.826177280	499.357566880	227.201	805.779	m	0.68175125
705	Spectrogram 1	1	497.509487840	498.543687040	247.533	667.946	m	0.6623528
706	Spectrogram 1	1	499.346190880	499.998833600	261.834	481.866	m	0.6015662
708	Spectrogram 1	1	495.928552240	497.463243200	46.475	688.991	lt	0.3743594
709	Spectrogram 1	1	498.182909600	498.817704640	155.580	514.913	m	0.32702678
710	Spectrogram 1	1	502.042175296	502.357970240	205.905	866.959	m	0.71902853
711	Spectrogram 1	1	503.556298880	504.313882880	178.027	667.892	m	0.705436
712	Spectrogram 1	1	502.829726080	503.632899840	271.071	589.268	m	0.6033294
714	Spectrogram 1	1	500.971382512	501.647426080	206.125	674.945	m	0.37664282
716	Spectrogram 1	1	504.289067200	504.720394560	230.276	461.207	m	0.32487053
717	Spectrogram 1	1	500.288522720	501.052418720	183.632	552.505	m	0.2896896
719	Spectrogram 1	1	505.023149170	506.081733600	100.459	535.427	m	0.82277274
720	Spectrogram 1	1	506.898939680	507.728553440	174.984	713.540	m	0.76495063
721	Spectrogram 1	1	509.031337920	509.671228480	17.157	378.477	lt	0.70538527
722	Spectrogram 1	1	506.112403520	506.929084720	238.745	467.422	m	0.6154606
723	Spectrogram 1	1	509.448069280	509.991899200	260.446	500.203	m	0.58718413
724	Spectrogram 1	1	508.825935520	509.374184640	253.699	650.375	m	0.46339542
725	Spectrogram 1	1	512.432661600	513.223748000	240.050	484.768	m	0.7781104
726	Spectrogram 1	1	513.217681600	514.202468800	262.787	708.216	m	0.74063134
727	Spectrogram 1	1	511.287655760	511.804949216	169.620	692.939	m	0.6802828
729	Spectrogram 1	1	513.169418880	513.894379360	16.841	367.873	lt	0.6665659
730	Spectrogram 1	1	510.008427612	510.308950880	241.700	499.711	m	0.4897463
731	Spectrogram 1	1	517.613236320	518.293765600	48.314	349.206	lt	0.8338426
732	Spectrogram 1	1	518.462925760	519.143776320	173.853	674.372	m	0.7512767
733	Spectrogram 1	1	516.990284800	517.808306080	245.862	686.858	m	0.7028042
734	Spectrogram 1	1	515.086476806	516.144007929	153.439	634.847	m	0.56722367
735	Spectrogram 1	1	516.377755840	517.043122800	254.453	597.182	m	0.4811367
737	Spectrogram 1	1	519.197801280	519.597616640	248.712	830.524	m	0.40875494
739	Spectrogram 1	1	519.073075793	519.961572320	121.378	589.947	m	0.3268563
741	Spectrogram 1	1	514.791412896	515.361348048	142.857	704.645	m	0.2748668
742	Spectrogram 1	1	521.343512160	521.867225600	120.223	685.235	m	0.78354853
743	Spectrogram 1	1	520.013232422	521.171934816	219.737	707.884	m	0.74702585
744	Spectrogram 1	1	523.654769600	524.521462880	205.877	731.139	m	0.6490264
745	Spectrogram 1	1	523.025635040	523.539488480	256.891	463.577	m	0.5756032
746	Spectrogram 1	1	522.049027840	523.020536160	138.522	654.620	m	0.5402432
747	Spectrogram 1	1	524.822884800	525.008000000	227.454	721.260	m	0.48134956
748	Spectrogram 1	1	529.285281280	530.002750080	173.646	684.563	m	0.778516
749	Spectrogram 1	1	527.278865760	527.843333920	172.434	736.821	m	0.6863791
750	Spectrogram 1	1	526.255582240	527.237217120	252.197	478.471	m	0.65103537
751	Spectrogram 1	1	525.000000000	525.741946080	239.343	713.897	m	0.64898103
752	Spectrogram 1	1	527.836471680	528.846465760	247.758	672.195	m	0.62598217
753	Spectrogram 1	1	525.250343633	526.183167794	164.021	455.026	m	0.45133227
755	Spectrogram 1	1	533.186897600	533.793365440	158.808	689.846	m	0.8721782
756	Spectrogram 1	1	533.781611200	534.431035200	253.397	594.960	m	0.631502
757	Spectrogram 1	1	530.795070672	531.652331200	273.950	630.390	m	0.5959285
758	Spectrogram 1	1	531.623504548	532.397636480	224.369	772.487	m	0.55063945
761	Spectrogram 1	1	534.763889600	535.007190400	171.500	714.489	m	0.4469341
762	Spectrogram 1	1	531.655457920	532.353916000	37.320	368.591	lt	0.42963174
763	Spectrogram 1	1	532.857317600	533.093486080	9.126	276.603	lt	0.41949537
764	Spectrogram 1	1	539.222333920	539.733013600	201.539	671.585	m	0.85365236
765	Spectrogram 1	1	536.343594799	537.100824480	179.203	605.820	m	0.6087047
767	Spectrogram 1	1	537.098743200	537.895555680	262.325	618.113	m	0.57362527
768	Spectrogram 1	1	539.264699200	539.967910400	38.268	420.454	lt	0.498384
769	Spectrogram 1	1	537.754131180	538.961423840	153.439	567.797	m	0.4175825
770	Spectrogram 1	1	535.000000000	535.783069120	142.857	746.741	m	0.39899656
772	Spectrogram 1	1	536.010427360	536.666983040	208.393	891.206	m	0.30622295
773	Spectrogram 1	1	540.006169739	540.819751952	253.749	642.925	m	0.7892705
774	Spectrogram 1	1	543.799893120	544.439685120	69.082	478.373	lt	0.7700902
775	Spectrogram 1	1	544.482599200	545.008000000	127.088	751.318	lt	0.69575185
776	Spectrogram 1	1	542.299545920	543.145609440	199.364	683.105	m	0.68343186
777	Spectrogram 1	1	543.268619200	544.170430720	274.214	638.892	m	0.5073623
778	Spectrogram 1	1	547.006205600	547.647202560	257.162	476.750	m	0.7188061
