Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
383	Spectrogram 1	1	388.133726560	389.172577120	170.689	411.376	m	0.5638771
384	Spectrogram 1	1	385.348001104	386.495775264	231.863	482.479	m	0.56144446
385	Spectrogram 1	1	387.392711360	388.214100160	227.459	506.337	m	0.5140604
386	Spectrogram 1	1	391.819863520	392.731396800	182.622	452.541	m	0.6285234
387	Spectrogram 1	1	392.667489280	393.572866240	242.100	615.660	m	0.5438479
388	Spectrogram 1	1	393.555958080	394.970976640	283.058	546.606	m	0.5226938
389	Spectrogram 1	1	390.531764644	390.950208000	24.570	196.560	lt	0.47016832
390	Spectrogram 1	1	390.095245240	391.186301280	306.015	573.123	m	0.43714547
391	Spectrogram 1	1	390.719756832	391.497730720	274.392	605.137	m	0.32629618
392	Spectrogram 1	1	390.016369904	390.436381680	173.920	329.334	w	0.311599
393	Spectrogram 1	1	397.525227520	398.623420000	230.414	540.649	m	0.62834996
394	Spectrogram 1	1	396.474331840	397.542011520	221.953	501.561	m	0.6033479
395	Spectrogram 1	1	395.012770142	395.943863040	161.240	439.053	m	0.599149
396	Spectrogram 1	1	398.548685600	399.506052800	187.939	664.044	m	0.59250635
397	Spectrogram 1	1	395.313487792	396.385116160	298.159	630.707	m	0.54857624
399	Spectrogram 1	1	399.475353600	399.996176000	280.339	578.684	m	0.26822248
400	Spectrogram 1	1	402.838960960	403.874201600	277.129	653.411	m	0.66180634
401	Spectrogram 1	1	400.047473024	401.044830880	275.478	525.966	m	0.65586144
402	Spectrogram 1	1	404.038481920	404.974520960	273.434	673.285	m	0.6253007
403	Spectrogram 1	1	402.125926240	403.168728480	174.589	467.056	m	0.622404
404	Spectrogram 1	1	401.403612800	401.945367200	179.608	332.629	w	0.3448094
405	Spectrogram 1	1	405.087322512	406.122668480	169.890	519.472	m	0.61605155
406	Spectrogram 1	1	408.380301280	409.459681120	166.577	476.378	m	0.54842716
407	Spectrogram 1	1	406.540646240	407.825123840	270.071	526.311	m	0.49606904
408	Spectrogram 1	1	408.648014240	409.434124480	225.259	685.675	m	0.4795677
409	Spectrogram 1	1	409.485581120	410.006260800	283.477	595.037	m	0.39329275
410	Spectrogram 1	1	406.095057600	407.010685600	207.429	487.060	m	0.26908666
411	Spectrogram 1	1	410.006184936	411.153010560	238.553	613.960	m	0.6832713
412	Spectrogram 1	1	412.373400160	413.024537920	237.124	655.503	m	0.5245462
413	Spectrogram 1	1	411.781142560	412.134837920	0.000	331.560	lt	0.4125542
414	Spectrogram 1	1	411.386759520	412.528958720	185.413	482.649	m	0.3889897
415	Spectrogram 1	1	414.152979520	414.959573280	232.730	500.122	m	0.33767954
416	Spectrogram 1	1	413.374903360	414.556902400	273.775	583.202	m	0.32104403
417	Spectrogram 1	1	412.241108800	412.974545440	195.862	498.729	m	0.26436764
418	Spectrogram 1	1	415.101980347	416.229290880	169.474	490.721	m	0.7528133
419	Spectrogram 1	1	418.129598560	418.883105440	223.213	682.178	m	0.57872075
420	Spectrogram 1	1	418.596311840	419.942926720	192.454	493.939	m	0.5419226
421	Spectrogram 1	1	416.850504640	417.235988000	21.730	502.004	lt	0.49275905
422	Spectrogram 1	1	416.872110240	417.656129920	147.718	469.764	m	0.48788017
423	Spectrogram 1	1	415.985457024	416.674652640	0.000	162.990	lt	0.37995633
424	Spectrogram 1	1	415.950278192	416.969889280	261.414	579.382	m	0.3133226
426	Spectrogram 1	1	421.996948640	423.121316800	196.763	485.199	m	0.6735875
427	Spectrogram 1	1	420.730376224	421.823904320	333.550	626.775	m	0.6381743
428	Spectrogram 1	1	423.463211840	424.816350400	292.781	617.899	m	0.5138848
429	Spectrogram 1	1	420.003189880	420.595933280	225.171	526.929	m	0.44153288
430	Spectrogram 1	1	425.700641920	426.778272160	203.948	451.928	m	0.67583084
431	Spectrogram 1	1	425.000000000	425.998659792	257.266	629.937	m	0.5823159
432	Spectrogram 1	1	428.194941440	429.192920000	255.466	596.349	m	0.5499815
433	Spectrogram 1	1	428.885143520	429.865154240	196.324	449.821	m	0.4990752
434	Spectrogram 1	1	427.350684160	428.145899840	184.286	582.657	m	0.46520054
435	Spectrogram 1	1	430.520387200	431.596872800	233.029	503.988	m	0.7692283
436	Spectrogram 1	1	432.218330560	433.374000480	192.488	477.218	m	0.6668261
437	Spectrogram 1	1	430.000000000	430.614452640	251.330	666.436	m	0.6091634
438	Spectrogram 1	1	434.216679680	435.008000000	255.035	632.591	m	0.57893157
439	Spectrogram 1	1	431.842395520	432.747324160	278.416	641.537	m	0.3525351
440	Spectrogram 1	1	438.707205760	439.620961920	180.248	482.413	m	0.6138706
441	Spectrogram 1	1	435.487181888	436.402926080	208.371	538.334	m	0.52302974
442	Spectrogram 1	1	436.150976080	437.161447520	163.617	487.002	m	0.44729653
443	Spectrogram 1	1	439.183660160	440.007973600	253.631	753.504	m	0.4191489
444	Spectrogram 1	1	437.148476000	438.226571840	274.952	615.010	m	0.3297194
445	Spectrogram 1	1	435.000000000	435.439930448	271.575	600.254	m	0.2911747
446	Spectrogram 1	1	441.786304480	442.736091520	199.494	463.908	m	0.5658208
447	Spectrogram 1	1	440.071201446	441.027342080	243.489	502.317	m	0.4992037
448	Spectrogram 1	1	443.644417920	444.696950400	190.613	512.746	m	0.49464795
449	Spectrogram 1	1	442.488440960	443.187144960	260.042	543.443	m	0.44479463
450	Spectrogram 1	1	440.010128418	440.662639520	276.831	584.170	m	0.42507237
452	Spectrogram 1	1	444.829324160	445.008000000	242.813	553.733	m	0.29610953
453	Spectrogram 1	1	448.305387200	449.495800000	190.263	541.686	m	0.5771309
454	Spectrogram 1	1	446.031725600	446.351480960	34.545	815.180	lt	0.5396967
455	Spectrogram 1	1	447.133533760	447.991322240	264.654	692.249	m	0.5341726
456	Spectrogram 1	1	445.000000000	445.972377440	197.230	494.713	m	0.5189838
457	Spectrogram 1	1	449.357025600	449.996764800	193.806	488.047	m	0.47930947
459	Spectrogram 1	1	446.246914800	446.792269280	140.159	498.222	m	0.35715273
461	Spectrogram 1	1	446.276286400	447.668268000	293.722	572.321	m	0.2732491
462	Spectrogram 1	1	453.843722880	454.592672000	262.490	576.039	m	0.70616454
463	Spectrogram 1	1	451.455370400	452.527000960	185.472	516.046	m	0.6298424
464	Spectrogram 1	1	452.605414080	453.887190400	228.521	603.490	m	0.6042083
465	Spectrogram 1	1	450.000000000	450.586169008	259.796	496.755	m	0.5297768
466	Spectrogram 1	1	450.670073856	451.456418560	282.759	597.372	m	0.39373475
467	Spectrogram 1	1	456.239319840	457.183040320	186.140	472.662	m	0.7498354
468	Spectrogram 1	1	457.855476000	458.989176320	258.198	660.050	m	0.7324717
469	Spectrogram 1	1	456.897838400	457.725712480	277.566	522.563	m	0.7158574
470	Spectrogram 1	1	458.849933760	459.270562560	1.254	278.762	lt	0.6776632
471	Spectrogram 1	1	455.058069091	456.160080320	280.845	623.416	m	0.6045886
473	Spectrogram 1	1	458.014648960	459.538182400	264.685	494.775	m	0.31569332
475	Spectrogram 1	1	463.856531200	464.874670880	179.868	504.935	m	0.8310162
476	Spectrogram 1	1	460.491188544	461.504934080	150.737	467.442	m	0.6950105
477	Spectrogram 1	1	461.184625440	462.613597440	304.593	652.287	m	0.6855378
478	Spectrogram 1	1	463.181805120	463.862862720	277.187	513.174	m	0.6339593
479	Spectrogram 1	1	459.740384372	460.529039552	267.549	675.676	m	0.5545237
480	Spectrogram 1	1	467.278878400	467.949449600	176.500	472.707	m	0.7161791
481	Spectrogram 1	1	465.273764624	466.189903520	242.694	526.996	m	0.5394785
482	Spectrogram 1	1	468.255170880	469.176993120	273.023	632.855	m	0.53308797
483	Spectrogram 1	1	466.197949440	467.296709440	285.582	608.983	m	0.42941815
484	Spectrogram 1	1	466.205618400	466.768235600	8.903	307.999	lt	0.36089218
485	Spectrogram 1	1	468.833870560	469.943133280	277.210	497.741	m	0.3544312
486	Spectrogram 1	1	472.670515680	473.625452160	178.463	490.569	m	0.82484144
487	Spectrogram 1	1	470.011822510	470.764963616	172.364	516.478	m	0.7276511
488	Spectrogram 1	1	474.300069280	474.999795840	299.265	623.291	m	0.7044297
489	Spectrogram 1	1	474.107998080	474.428990400	0.000	250.268	lt	0.46749914
490	Spectrogram 1	1	470.350508064	471.572360800	310.224	628.727	m	0.45301464
491	Spectrogram 1	1	470.693355472	472.089192000	298.278	602.169	m	0.38912764
492	Spectrogram 1	1	471.708000480	472.707913600	242.172	525.153	m	0.3087095
493	Spectrogram 1	1	479.364823200	480.395446462	186.798	489.499	m	0.78421485
494	Spectrogram 1	1	475.876705600	476.931271040	178.779	497.398	m	0.6838359
495	Spectrogram 1	1	477.943243200	479.387713920	289.272	634.903	m	0.60533077
496	Spectrogram 1	1	477.832534720	478.512820800	284.110	510.448	m	0.5965144
497	Spectrogram 1	1	478.342988519	478.605449600	0.000	194.103	lt	0.27847394
498	Spectrogram 1	1	483.622104320	484.974924800	316.358	642.705	m	0.79160243
499	Spectrogram 1	1	482.976500480	484.004015200	170.375	470.132	m	0.77832603
500	Spectrogram 1	1	481.184888960	481.916839600	264.578	644.960	m	0.6677967
502	Spectrogram 1	1	480.000000000	480.722717232	256.531	616.696	m	0.44020393
503	Spectrogram 1	1	482.192325760	483.185644000	260.625	592.772	m	0.4103645
504	Spectrogram 1	1	486.085563520	487.094376160	179.346	503.152	m	0.82734704
505	Spectrogram 1	1	487.508991520	488.812663840	286.380	633.201	m	0.76498455
506	Spectrogram 1	1	485.038645507	486.125226320	252.462	493.479	m	0.69621986
507	Spectrogram 1	1	488.587696480	489.533960000	285.479	607.563	m	0.6064318
508	Spectrogram 1	1	485.095487840	485.451181328	0.000	198.602	lt	0.5508311
509	Spectrogram 1	1	489.663335040	490.004846720	210.135	566.421	m	0.46899915
510	Spectrogram 1	1	487.353823520	487.659823040	74.286	787.051	lt	0.27357173
511	Spectrogram 1	1	493.306338880	494.249115200	170.500	495.113	m	0.7610936
512	Spectrogram 1	1	490.179030880	491.289555040	185.647	485.911	m	0.7282626
513	Spectrogram 1	1	492.797382880	493.472161600	259.596	737.848	m	0.7143839
514	Spectrogram 1	1	490.970367120	491.955319360	267.194	658.881	m	0.5092226
515	Spectrogram 1	1	494.666566400	494.998858400	289.537	633.591	m	0.4064266
516	Spectrogram 1	1	491.809034880	492.642092960	272.649	494.546	m	0.40240887
517	Spectrogram 1	1	494.178123520	494.904066880	265.729	495.114	m	0.34378308
518	Spectrogram 1	1	492.328356800	492.777505120	286.076	549.358	m	0.3396889
519	Spectrogram 1	1	497.106975040	498.142216320	188.680	520.096	m	0.8953621
520	Spectrogram 1	1	495.797389920	496.718557600	251.992	619.127	m	0.73920554
521	Spectrogram 1	1	498.481989760	499.499125440	262.452	632.628	m	0.5763823
522	Spectrogram 1	1	495.004203552	495.895485536	209.819	587.257	m	0.52032685
523	Spectrogram 1	1	499.631069280	500.008000000	171.562	600.719	m	0.44680822
525	Spectrogram 1	1	501.156923840	501.921856160	190.925	532.739	m	0.8818744
526	Spectrogram 1	1	503.112482240	503.572296640	177.545	497.310	m	0.7747753
527	Spectrogram 1	1	500.033686768	501.061280960	203.094	517.708	m	0.74225485
528	Spectrogram 1	1	504.267434080	504.867321600	215.807	548.999	m	0.48796123
529	Spectrogram 1	1	503.976916960	504.856204160	224.556	651.652	m	0.40862608
530	Spectrogram 1	1	501.970304320	503.120735840	266.792	605.408	m	0.40174764
531	Spectrogram 1	1	508.273440960	509.005103040	182.564	504.865	m	0.8422506
532	Spectrogram 1	1	505.508452400	506.174295840	189.219	531.403	m	0.7082849
533	Spectrogram 1	1	505.002190552	505.563362720	206.207	482.173	m	0.58218443
534	Spectrogram 1	1	509.455468800	510.008000000	204.743	479.523	m	0.5226398
535	Spectrogram 1	1	507.507459520	508.276221120	259.546	579.512	m	0.51549083
536	Spectrogram 1	1	505.572286240	506.562763040	256.430	653.763	m	0.2722949
537	Spectrogram 1	1	511.903760800	512.484615200	185.585	533.979	m	0.8562589
538	Spectrogram 1	1	513.023603040	513.756363840	287.448	505.453	m	0.70778674
539	Spectrogram 1	1	514.316784000	515.008000000	292.628	602.730	m	0.6970711
540	Spectrogram 1	1	510.218539728	510.704289360	207.074	541.799	m	0.5878657
541	Spectrogram 1	1	511.097228320	511.906657440	281.172	585.468	m	0.55211645
542	Spectrogram 1	1	510.000000000	510.306246672	225.242	498.546	m	0.5403332
543	Spectrogram 1	1	519.407240800	520.000462400	260.520	628.751	m	0.86516356
544	Spectrogram 1	1	517.526243200	518.273235360	274.936	514.529	m	0.7336668
545	Spectrogram 1	1	515.450299440	516.617136800	284.118	633.087	m	0.7237517
546	Spectrogram 1	1	515.565312960	515.992017824	11.853	351.643	lt	0.5766044
547	Spectrogram 1	1	515.000000000	515.390072544	309.473	648.748	m	0.52524686
548	Spectrogram 1	1	515.054471558	515.343477472	17.295	287.142	lt	0.47449088
549	Spectrogram 1	1	520.885233888	521.458022400	195.199	565.421	m	0.8472703
550	Spectrogram 1	1	522.977333920	524.010253920	301.562	653.744	m	0.8452041
551	Spectrogram 1	1	524.477041920	525.001737280	179.119	596.751	m	0.6335755
552	Spectrogram 1	1	520.000000000	520.620157120	294.210	584.325	m	0.4518756
553	Spectrogram 1	1	528.636029280	529.412868160	156.821	494.072	m	0.79297256
554	Spectrogram 1	1	525.001936066	525.329586480	181.939	516.695	m	0.7459724
555	Spectrogram 1	1	527.447844160	528.641792480	199.812	517.094	m	0.64802647
556	Spectrogram 1	1	525.087529510	525.955790032	250.952	512.617	m	0.4269069
557	Spectrogram 1	1	527.337476640	528.053718720	0.902	138.448	lt	0.41294274
558	Spectrogram 1	1	529.389488000	529.985486880	242.590	545.545	m	0.33193162
559	Spectrogram 1	1	526.613782240	526.885731440	1.097	296.579	lt	0.30645874
560	Spectrogram 1	1	532.773820800	533.533044000	158.921	506.299	m	0.8442448
561	Spectrogram 1	1	530.004874146	530.303992608	266.075	609.675	m	0.6575584
562	Spectrogram 1	1	531.453988960	532.224624320	202.904	492.016	m	0.57420594
563	Spectrogram 1	1	534.229973600	534.710400320	205.712	624.038	m	0.5521905
564	Spectrogram 1	1	531.053312256	531.498278560	137.069	331.824	w	0.44891673
565	Spectrogram 1	1	533.762307200	534.269404800	241.041	499.418	m	0.35507563
566	Spectrogram 1	1	536.236696320	537.244093920	173.409	493.095	m	0.8275036
567	Spectrogram 1	1	538.776302720	539.840575200	206.969	613.889	m	0.6041155
568	Spectrogram 1	1	535.029865478	536.144580800	249.895	610.874	m	0.55210066
569	Spectrogram 1	1	536.882806400	537.768996320	279.368	637.004	m	0.48309115
570	Spectrogram 1	1	538.146660640	538.876955520	259.589	501.254	m	0.31717226
572	Spectrogram 1	1	543.154426240	543.861654720	179.504	514.571	m	0.81610376
573	Spectrogram 1	1	540.994936528	541.667634240	219.536	669.325	m	0.67813736
574	Spectrogram 1	1	540.452177376	541.263506880	173.989	511.499	m	0.6174843
578	Spectrogram 1	1	543.322619200	544.268056640	266.521	642.667	m	0.39468503
579	Spectrogram 1	1	541.888755520	543.167704640	194.864	447.114	m	0.34269077
581	Spectrogram 1	1	548.861789760	549.627635680	173.323	526.076	m	0.90482926
582	Spectrogram 1	1	545.757799248	546.612934560	173.759	529.645	m	0.8413258
583	Spectrogram 1	1	547.674128960	548.579319360	256.423	495.619	m	0.6932319
584	Spectrogram 1	1	545.000000000	545.613956160	262.754	609.593	m	0.6141407
585	Spectrogram 1	1	546.819889600	547.722655840	188.664	449.072	m	0.52325475
586	Spectrogram 1	1	551.759965600	552.613574880	164.212	526.517	m	0.8811613
587	Spectrogram 1	1	554.773923840	555.008000000	200.169	533.685	m	0.8336511
588	Spectrogram 1	1	550.237159296	551.284738640	158.021	489.857	m	0.6154762
589	Spectrogram 1	1	553.226989760	554.623460800	191.149	478.273	m	0.512443
590	Spectrogram 1	1	552.665344160	553.130733920	148.934	325.385	w	0.35075578
591	Spectrogram 1	1	557.322810560	558.404429120	168.475	522.476	m	0.88892704
592	Spectrogram 1	1	555.000000000	555.474733152	182.487	536.176	m	0.8291148
593	Spectrogram 1	1	558.630806720	559.430567360	245.307	491.335	m	0.75523686
594	Spectrogram 1	1	556.451280000	557.325336160	180.993	532.159	m	0.6042142
595	Spectrogram 1	1	555.438483360	556.228580320	256.861	501.551	m	0.5874047
596	Spectrogram 1	1	560.736099360	561.590166240	176.017	536.194	m	0.8473789
597	Spectrogram 1	1	563.001175840	564.395592800	169.258	519.331	m	0.6985717
598	Spectrogram 1	1	559.632057052	560.748222240	259.048	496.339	m	0.5234125
599	Spectrogram 1	1	561.587380320	562.337907200	280.704	502.910	m	0.4872505
601	Spectrogram 1	1	561.669697504	562.286663840	156.222	392.568	w	0.32574296
602	Spectrogram 1	1	563.001920480	563.872483840	243.217	572.314	m	0.29402983
603	Spectrogram 1	1	566.947558880	567.990907520	182.347	529.473	m	0.7568988
604	Spectrogram 1	1	564.889360942	565.928987200	240.949	513.797	m	0.6494816
605	Spectrogram 1	1	569.147884320	569.991062080	219.430	467.022	m	0.582157
606	Spectrogram 1	1	568.092579520	568.916640640	267.393	503.552	m	0.5741369
607	Spectrogram 1	1	567.502149120	568.109317600	256.183	678.695	m	0.5502232
608	Spectrogram 1	1	566.183313760	566.937003904	158.834	339.801	w	0.42590043
609	Spectrogram 1	1	566.128839840	566.939323040	286.005	500.351	m	0.31390336
611	Spectrogram 1	1	572.990408160	573.853976640	148.700	543.873	m	0.7678388
612	Spectrogram 1	1	570.313165760	571.242476800	169.743	535.899	m	0.75642437
613	Spectrogram 1	1	574.754637760	575.006647520	230.635	502.424	m	0.65409034
614	Spectrogram 1	1	571.605704320	572.284540960	230.970	654.715	m	0.64023554
615	Spectrogram 1	1	574.139113600	574.613431200	157.901	339.810	w	0.47931045
616	Spectrogram 1	1	570.000000000	570.299332160	266.348	508.326	m	0.26638597
617	Spectrogram 1	1	577.128508800	578.169255840	172.134	534.099	m	0.85918903
618	Spectrogram 1	1	575.000000000	575.470372864	219.535	499.855	m	0.7089579
619	Spectrogram 1	1	578.976136640	579.714615200	301.321	500.294	m	0.5509146
620	Spectrogram 1	1	575.329435296	576.299504800	186.581	451.411	m	0.54350173
622	Spectrogram 1	1	583.887941440	584.799748800	193.655	572.940	m	0.81740636
623	Spectrogram 1	1	582.380445600	583.299874720	228.667	500.057	m	0.8131787
624	Spectrogram 1	1	580.008287659	580.876844848	168.913	544.757	m	0.7815886
625	Spectrogram 1	1	582.418925280	582.823851040	153.511	296.947	w	0.47974697
626	Spectrogram 1	1	584.799412160	585.008000000	216.143	742.511	m	0.3919538
627	Spectrogram 1	1	580.840557488	581.767574400	366.288	622.636	m	0.3777211
628	Spectrogram 1	1	580.924049672	581.815449216	151.405	330.768	w	0.2940632
629	Spectrogram 1	1	586.854663840	587.261329280	186.552	582.242	m	0.8177953
630	Spectrogram 1	1	589.489123200	590.007712000	172.266	595.011	m	0.8142684
631	Spectrogram 1	1	585.000000000	585.216761440	211.041	755.887	m	0.76574326
632	Spectrogram 1	1	588.639705120	589.332968320	227.266	502.521	m	0.7096739
633	Spectrogram 1	1	585.238389888	586.544521280	297.766	511.865	m	0.5160394
634	Spectrogram 1	1	585.299753536	585.853146608	31.326	298.803	lt	0.42523485
635	Spectrogram 1	1	587.173144480	587.544172800	162.652	342.273	w	0.2833265
636	Spectrogram 1	1	592.430407680	593.486469280	277.692	579.729	m	0.8093519
637	Spectrogram 1	1	590.000000000	590.504612800	203.276	584.684	m	0.74442345
638	Spectrogram 1	1	591.587095200	592.294640800	247.264	504.975	m	0.74336475
639	Spectrogram 1	1	591.004725600	591.542545440	271.678	514.047	m	0.7047332
640	Spectrogram 1	1	594.029110400	594.936043200	201.868	512.974	m	0.69035953
641	Spectrogram 1	1	594.447202080	594.970528320	218.481	742.991	m	0.40973136
642	Spectrogram 1	1	595.335002960	596.326417440	267.333	569.328	m	0.78057534
643	Spectrogram 1	1	598.137048800	599.151647520	188.441	732.539	m	0.76886547
644	Spectrogram 1	1	596.629994080	597.480024480	229.014	503.816	m	0.6709408
645	Spectrogram 1	1	597.415601120	598.117776800	252.014	497.358	m	0.6685507
646	Spectrogram 1	1	599.607901440	599.991870080	292.788	505.827	m	0.4329056
647	Spectrogram 1	1	599.154149920	599.707098080	115.650	370.703	m	0.38777184
648	Spectrogram 1	1	595.000000000	595.596277952	194.984	658.834	m	0.36877924
650	Spectrogram 1	1	599.773996160	600.220178421	155.430	351.229	w	0.27866855
651	Spectrogram 1	1	601.167411360	602.132231680	280.630	636.649	m	0.8986904
652	Spectrogram 1	1	604.146126880	605.003882880	258.999	624.022	m	0.7801878
653	Spectrogram 1	1	602.125795360	602.895600000	239.216	499.430	m	0.7317327
654	Spectrogram 1	1	600.000000000	600.390857360	292.764	512.949	m	0.39664295
655	Spectrogram 1	1	606.818478560	607.780783680	277.560	645.200	m	0.8500288
656	Spectrogram 1	1	605.262983392	606.324431360	162.651	499.332	m	0.73612285
657	Spectrogram 1	1	608.027959520	609.048013120	236.434	495.911	m	0.6720249
658	Spectrogram 1	1	609.548123200	610.007648480	218.894	522.027	m	0.37505844
659	Spectrogram 1	1	613.958887200	614.993418400	283.722	643.280	m	0.9103892
660	Spectrogram 1	1	610.492129520	611.429843200	270.032	635.793	m	0.8617511
661	Spectrogram 1	1	612.734112800	613.439339360	35.353	255.528	lt	0.6047464
662	Spectrogram 1	1	611.361470720	611.913844000	254.436	488.343	m	0.556409
664	Spectrogram 1	1	611.898931680	612.335051680	256.122	498.212	m	0.268894
665	Spectrogram 1	1	617.489739200	618.794506880	275.168	614.259	m	0.7842367
666	Spectrogram 1	1	615.075020294	615.983641360	270.995	506.575	m	0.6506273
667	Spectrogram 1	1	615.618030768	616.571084224	118.035	391.185	m	0.42059845
668	Spectrogram 1	1	618.890045120	619.969607360	164.502	466.637	m	0.39900628
669	Spectrogram 1	1	615.042848448	615.457102352	144.800	298.425	w	0.30018613
670	Spectrogram 1	1	620.338109376	621.482620000	291.988	642.665	m	0.8667398
671	Spectrogram 1	1	623.184723680	624.271344000	284.148	651.563	m	0.8029943
672	Spectrogram 1	1	624.250130880	624.994396480	314.544	594.423	m	0.56101376
673	Spectrogram 1	1	629.341911200	630.002694400	261.033	645.977	m	0.75873923
674	Spectrogram 1	1	626.004374240	627.109526560	272.750	615.278	m	0.7048836
675	Spectrogram 1	1	627.594585440	628.506188960	252.497	493.827	m	0.6261762
676	Spectrogram 1	1	628.479909600	629.427986880	261.996	561.760	m	0.6198371
677	Spectrogram 1	1	628.275111840	628.598241280	149.510	289.680	w	0.34333926
678	Spectrogram 1	1	625.313825984	625.720888368	159.244	308.741	w	0.3181488
681	Spectrogram 1	1	633.069960960	634.109600640	297.473	643.183	m	0.8506374
682	Spectrogram 1	1	630.004689880	630.516912720	272.976	634.163	m	0.77365506
683	Spectrogram 1	1	632.179541920	632.911881760	237.921	525.401	m	0.7298432
684	Spectrogram 1	1	631.108182080	631.942751200	166.867	467.254	m	0.5595218
685	Spectrogram 1	1	636.545323120	637.560747040	280.060	615.518	m	0.7735042
686	Spectrogram 1	1	639.185776320	640.003292800	268.121	612.162	m	0.70101994
687	Spectrogram 1	1	638.045455040	638.922404320	252.150	524.283	m	0.6563387
688	Spectrogram 1	1	635.000000000	635.550896240	0.000	267.813	lt	0.5485268
689	Spectrogram 1	1	635.004731567	635.475074944	253.137	554.267	m	0.5436246
690	Spectrogram 1	1	635.449066880	636.624943600	274.491	506.668	m	0.51856905
691	Spectrogram 1	1	640.003996124	640.389812928	271.983	641.302	m	0.8268873
692	Spectrogram 1	1	642.489141120	643.514958080	288.585	585.181	m	0.7531198
693	Spectrogram 1	1	640.787542240	642.106708960	212.866	487.658	m	0.5862437
694	Spectrogram 1	1	640.721093760	641.301486560	60.493	364.367	lt	0.570003
695	Spectrogram 1	1	640.359073856	640.824786240	178.901	482.190	m	0.53957254
696	Spectrogram 1	1	644.276864320	644.994195200	265.081	468.442	m	0.31686118
697	Spectrogram 1	1	643.473045440	644.202604000	225.030	476.808	m	0.30512065
698	Spectrogram 1	1	648.495394560	649.766969600	285.152	609.109	m	0.8596245
699	Spectrogram 1	1	645.186768432	646.179203200	289.101	635.089	m	0.7572784
700	Spectrogram 1	1	646.855460960	648.172038560	201.969	560.745	m	0.5290315
701	Spectrogram 1	1	646.354505120	646.797793216	165.730	312.623	w	0.38634259
702	Spectrogram 1	1	649.803199200	650.008000000	186.504	506.566	m	0.38154593
703	Spectrogram 1	1	645.007219055	645.271496160	178.159	512.316	m	0.28479564
704	Spectrogram 1	1	651.520922720	652.480018560	285.141	653.427	m	0.87328947
705	Spectrogram 1	1	654.290513600	655.003841600	280.060	627.461	m	0.74516135
706	Spectrogram 1	1	652.852607360	653.407453120	0.077	294.270	lt	0.70359844
707	Spectrogram 1	1	650.015898071	650.703219728	178.273	515.344	m	0.65142155
708	Spectrogram 1	1	650.914278320	651.399850560	171.303	318.912	w	0.5636806
709	Spectrogram 1	1	653.342278400	654.296234880	223.847	533.479	m	0.5302781
710	Spectrogram 1	1	652.408791680	653.148322080	265.543	491.820	m	0.28598714
711	Spectrogram 1	1	657.407496640	658.524164480	290.754	628.081	m	0.84494406
712	Spectrogram 1	1	655.000000000	655.515714080	280.220	637.426	m	0.78129685
713	Spectrogram 1	1	658.589910720	659.494937920	281.019	501.625	m	0.6877316
714	Spectrogram 1	1	655.834512960	657.153059520	283.340	535.425	m	0.5063931
715	Spectrogram 1	1	658.098830366	658.554292800	18.159	287.469	lt	0.42598045
716	Spectrogram 1	1	659.426469760	659.999221600	266.504	547.234	m	0.39304918
717	Spectrogram 1	1	664.166696800	665.001985600	273.324	645.360	m	0.70659554
718	Spectrogram 1	1	660.332043696	661.579899200	284.364	561.596	m	0.63838196
719	Spectrogram 1	1	660.006919922	660.395262448	277.314	588.010	m	0.28142914
720	Spectrogram 1	1	662.947822720	663.454807200	190.835	350.230	w	0.26369947
721	Spectrogram 1	1	667.662985120	668.592959680	276.212	594.771	m	0.7912672
722	Spectrogram 1	1	665.719203040	666.360617184	36.930	350.388	lt	0.77926576
723	Spectrogram 1	1	666.694564960	667.674782720	277.547	470.599	m	0.50312775
725	Spectrogram 1	1	669.352862400	669.990001920	282.907	582.343	m	0.37297133
726	Spectrogram 1	1	665.211781162	666.394004640	300.092	538.084	m	0.29013065
727	Spectrogram 1	1	670.660109856	671.821472416	287.322	619.927	m	0.903351
728	Spectrogram 1	1	673.975906240	674.982728480	283.817	587.614	m	0.76244545
729	Spectrogram 1	1	671.761488800	672.349767520	9.547	328.859	lt	0.65971464
730	Spectrogram 1	1	673.161118720	674.012199680	323.997	586.705	m	0.6372989
731	Spectrogram 1	1	670.000000000	670.623398320	294.681	557.559	m	0.6234602
732	Spectrogram 1	1	672.151388480	673.176810720	196.664	491.253	m	0.6053906
733	Spectrogram 1	1	677.040208000	678.028371520	284.772	605.262	m	0.7648813
734	Spectrogram 1	1	675.990831520	676.830996096	283.959	527.143	m	0.761939
735	Spectrogram 1	1	678.977664000	679.959172800	278.445	632.012	m	0.74889827
736	Spectrogram 1	1	677.834743680	678.458703680	21.541	380.681	lt	0.59424776
737	Spectrogram 1	1	675.000000000	675.496474304	275.931	619.199	m	0.5438342
738	Spectrogram 1	1	677.973708000	679.073326240	324.324	602.597	m	0.34481028
740	Spectrogram 1	1	680.088623904	681.290115200	288.012	640.363	m	0.83816713
741	Spectrogram 1	1	683.531148480	684.648000000	289.891	595.881	m	0.7984307
742	Spectrogram 1	1	684.716807200	685.000104960	280.237	642.021	m	0.7184918
743	Spectrogram 1	1	682.262246080	683.165969760	297.458	499.821	m	0.70606637
744	Spectrogram 1	1	681.720622240	682.279952160	219.051	399.140	w	0.27480006
