Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	category	confidence
376	Spectrogram 1	1	1432.707469760	1433.047022400	129.778	405.647	lt	0.34151173
377	Spectrogram 1	1	1434.883571304	1435.712731768	71.862	325.527	lt	0.6454984
378	Spectrogram 1	1	1437.770139680	1438.341497120	70.575	353.630	lt	0.5692857
379	Spectrogram 1	1	1438.348669206	1438.772219200	62.070	357.578	lt	0.54828143
380	Spectrogram 1	1	1443.968468320	1444.505883200	36.571	322.899	lt	0.7688447
381	Spectrogram 1	1	1440.916722720	1441.532562016	57.117	343.192	lt	0.73746586
382	Spectrogram 1	1	1440.246747378	1440.694377200	108.098	346.315	lt	0.3698399
383	Spectrogram 1	1	1448.450610560	1449.005302080	65.830	390.038	lt	0.7427502
384	Spectrogram 1	1	1446.778740010	1447.301939680	123.707	437.939	lt	0.54428697
385	Spectrogram 1	1	1453.687026880	1454.164746080	85.929	297.424	lt	0.5639325
387	Spectrogram 1	1	1454.939083916	1455.338927952	42.580	370.128	lt	0.7700072
388	Spectrogram 1	1	1459.517868160	1460.007506880	51.040	391.901	lt	0.7669178
389	Spectrogram 1	1	1455.547474880	1456.007915648	75.579	287.113	lt	0.6792323
390	Spectrogram 1	1	1458.572328640	1459.017884320	79.255	272.146	lt	0.4836611
391	Spectrogram 1	1	1463.242619360	1463.789957760	62.191	381.576	lt	0.7196308
392	Spectrogram 1	1	1460.000000000	1460.392645232	97.885	403.394	lt	0.30540958
393	Spectrogram 1	1	1466.345487520	1467.011576960	76.020	376.899	lt	0.8168633
394	Spectrogram 1	1	1474.333682560	1474.905208000	59.322	392.398	lt	0.78841716
395	Spectrogram 1	1	1472.665794400	1473.143748480	88.704	368.777	lt	0.4696345
396	Spectrogram 1	1	1478.927993120	1479.676212800	68.238	394.144	lt	0.76684
397	Spectrogram 1	1	1483.930492480	1484.574896354	65.866	387.247	lt	0.69279426
398	Spectrogram 1	1	1487.653951680	1488.114000960	74.616	281.764	lt	0.57701737
399	Spectrogram 1	1	1488.071356144	1488.411773440	77.442	311.475	lt	0.32179356
400	Spectrogram 1	1	1490.414093376	1491.250488896	78.084	334.493	lt	0.7506094
401	Spectrogram 1	1	1499.688597600	1500.456029221	58.548	337.775	lt	0.8141296
402	Spectrogram 1	1	1495.308890144	1496.110133600	82.177	359.779	lt	0.705886
404	Spectrogram 1	1	1505.592025280	1506.229833376	66.097	388.832	lt	0.8015164
405	Spectrogram 1	1	1509.273744000	1509.565962880	80.825	295.967	lt	0.5037846
406	Spectrogram 1	1	1509.525452672	1509.875098651	71.070	318.933	lt	0.47095215
407	Spectrogram 1	1	1513.100815360	1513.520305600	59.620	354.268	lt	0.8276727
409	Spectrogram 1	1	1516.868202880	1517.395316160	53.684	365.669	lt	0.729603
410	Spectrogram 1	1	1515.266652496	1516.019198128	99.973	361.481	lt	0.543228
411	Spectrogram 1	1	1522.650489280	1523.014939520	87.125	250.585	lt	0.40124026
412	Spectrogram 1	1	1520.206661776	1520.889722288	99.239	346.370	lt	0.32423165
413	Spectrogram 1	1	1528.830256800	1529.280075200	63.705	350.704	lt	0.8117993
414	Spectrogram 1	1	1525.178840408	1525.534135552	18.003	304.666	lt	0.766503
415	Spectrogram 1	1	1530.154215520	1530.695012640	93.001	332.057	lt	0.48429582
416	Spectrogram 1	1	1538.307287040	1538.787187520	46.381	312.148	lt	0.5218162
417	Spectrogram 1	1	1542.533239200	1543.175856480	90.963	414.499	lt	0.47565648
419	Spectrogram 1	1	1548.658861389	1549.078986880	106.370	323.185	lt	0.32673237
420	Spectrogram 1	1	1552.272742880	1552.863515360	77.568	324.422	lt	0.62447965
421	Spectrogram 1	1	1559.404155840	1559.948838400	46.380	358.116	lt	0.65247804
423	Spectrogram 1	1	1558.127880245	1558.616251040	92.464	318.501	lt	0.4411783
424	Spectrogram 1	1	1557.355081120	1557.782242720	54.895	317.271	lt	0.37923437
425	Spectrogram 1	1	1556.873190720	1557.297967040	74.939	290.171	lt	0.3719109
426	Spectrogram 1	1	1562.456359200	1562.990059360	34.381	335.245	lt	0.864636
427	Spectrogram 1	1	1560.000000000	1560.463960512	45.843	294.786	lt	0.5595296
428	Spectrogram 1	1	1565.470759888	1566.212039200	76.797	343.252	lt	0.7375996
429	Spectrogram 1	1	1568.531039520	1569.376470400	71.673	322.095	lt	0.71349406
430	Spectrogram 1	1	1574.351914080	1574.799158400	78.713	276.528	lt	0.49286842
431	Spectrogram 1	1	1576.156563104	1576.316534560	105.711	770.151	m	0.69165814
432	Spectrogram 1	1	1575.638272704	1575.989808720	50.035	326.731	lt	0.63541645
433	Spectrogram 1	1	1580.573456160	1581.133186880	76.486	309.606	lt	0.6179198
434	Spectrogram 1	1	1587.354801600	1587.681069600	39.399	355.015	lt	0.8466619
435	Spectrogram 1	1	1585.821482240	1586.444995360	77.814	295.304	lt	0.6681827
436	Spectrogram 1	1	1591.499678880	1591.961334560	47.720	345.324	lt	0.80170643
437	Spectrogram 1	1	1590.000000000	1590.466189440	69.391	312.412	lt	0.68000954
438	Spectrogram 1	1	1594.256749440	1594.883085440	81.552	335.366	lt	0.32028875
439	Spectrogram 1	1	1597.023148960	1597.853157760	81.276	349.031	lt	0.70198214
440	Spectrogram 1	1	1601.703260480	1602.114931360	39.105	346.353	lt	0.87474036
441	Spectrogram 1	1	1600.554538080	1601.066464640	75.006	271.695	lt	0.61881554
442	Spectrogram 1	1	1605.360063600	1606.052485840	66.479	358.596	lt	0.765022
443	Spectrogram 1	1	1613.928135680	1614.477287040	107.515	366.843	lt	0.33571464
444	Spectrogram 1	1	1615.512734496	1615.976445920	97.094	363.140	lt	0.6291376
445	Spectrogram 1	1	1623.322079040	1624.147900320	78.153	335.855	lt	0.579959
446	Spectrogram 1	1	1622.149217120	1622.659699040	100.275	377.226	lt	0.56827945
447	Spectrogram 1	1	1620.511197760	1621.250825200	64.632	308.821	lt	0.49052757
448	Spectrogram 1	1	1626.091381120	1626.580248800	31.697	331.576	lt	0.83538926
449	Spectrogram 1	1	1627.759956960	1628.462724160	87.283	381.267	lt	0.46047533
451	Spectrogram 1	1	1631.535114240	1632.209902400	61.838	330.621	lt	0.7354469
452	Spectrogram 1	1	1634.104704000	1634.917586913	71.651	364.147	lt	0.60091865
453	Spectrogram 1	1	1637.072941920	1637.611200160	55.293	380.241	lt	0.7945002
455	Spectrogram 1	1	1640.000000000	1640.780287472	79.299	348.034	lt	0.7702976
456	Spectrogram 1	1	1642.770318080	1643.336092000	65.957	369.447	lt	0.7694205
457	Spectrogram 1	1	1641.961932640	1642.322187520	114.726	403.271	lt	0.65424716
458	Spectrogram 1	1	1645.989519280	1646.698010720	72.027	395.518	lt	0.798678
459	Spectrogram 1	1	1649.085392640	1649.939589660	69.240	362.412	lt	0.6295364
460	Spectrogram 1	1	1646.734228771	1647.318913280	95.006	403.659	lt	0.4453378
461	Spectrogram 1	1	1650.145159728	1650.569694400	78.920	341.301	lt	0.68135357
462	Spectrogram 1	1	1653.403421600	1653.890320000	66.986	373.006	lt	0.64264715
463	Spectrogram 1	1	1652.116556160	1652.809272960	96.486	370.607	lt	0.573385
464	Spectrogram 1	1	1653.905574051	1654.380001600	81.292	341.852	lt	0.53491193
465	Spectrogram 1	1	1656.392825440	1656.954515360	51.216	367.798	lt	0.75626373
466	Spectrogram 1	1	1655.883756592	1656.326340080	70.360	332.477	lt	0.6895115
467	Spectrogram 1	1	1657.921507867	1658.432629440	100.764	323.185	lt	0.6043789
468	Spectrogram 1	1	1664.043045440	1664.632829600	62.717	376.499	lt	0.7968195
469	Spectrogram 1	1	1660.000000000	1660.635875840	67.137	363.729	lt	0.7664002
470	Spectrogram 1	1	1667.515840000	1668.188325300	38.758	334.950	lt	0.6082928
471	Spectrogram 1	1	1670.698069216	1671.297398320	63.160	387.313	lt	0.7440769
472	Spectrogram 1	1	1672.153832480	1672.536506400	109.657	369.056	lt	0.5690638
473	Spectrogram 1	1	1675.277242272	1676.021026720	81.640	370.148	lt	0.81490046
474	Spectrogram 1	1	1678.436555195	1678.959896000	100.213	311.475	lt	0.44984552
475	Spectrogram 1	1	1684.436004320	1684.926973120	52.867	404.930	lt	0.73872393
476	Spectrogram 1	1	1681.343913600	1681.871292480	78.373	291.408	lt	0.5886753
477	Spectrogram 1	1	1680.381077552	1680.891732048	108.377	311.475	lt	0.5321447
478	Spectrogram 1	1	1682.932003497	1683.482916960	93.425	297.424	lt	0.31927463
479	Spectrogram 1	1	1689.106108320	1689.883571304	60.006	397.200	lt	0.80508924
480	Spectrogram 1	1	1687.619702560	1688.358000480	89.595	398.748	lt	0.6765256
481	Spectrogram 1	1	1686.509650240	1686.950347296	71.436	265.205	lt	0.58301604
482	Spectrogram 1	1	1694.567937600	1695.416575425	47.026	386.204	lt	0.7653215
483	Spectrogram 1	1	1693.353969760	1693.886719200	90.744	358.705	lt	0.5901831
484	Spectrogram 1	1	1691.881548327	1692.514931200	87.000	318.501	lt	0.47334197
485	Spectrogram 1	1	1697.703563520	1698.763349600	60.652	370.005	lt	0.54904544
487	Spectrogram 1	1	1701.021879888	1701.945601600	72.216	355.599	lt	0.80135137
488	Spectrogram 1	1	1704.499273600	1705.105371753	46.847	371.159	lt	0.7494083
489	Spectrogram 1	1	1703.245930720	1703.755728480	94.234	334.895	lt	0.5550518
490	Spectrogram 1	1	1705.175300949	1705.741832640	67.752	361.303	lt	0.6688044
491	Spectrogram 1	1	1713.530926720	1714.165421920	64.005	390.107	lt	0.80429125
492	Spectrogram 1	1	1710.275678352	1711.001566528	76.178	393.905	lt	0.79924273
493	Spectrogram 1	1	1711.107746880	1711.725511520	79.183	341.441	lt	0.45752537
494	Spectrogram 1	1	1717.515870080	1718.448367200	74.091	392.161	lt	0.79679817
495	Spectrogram 1	1	1715.962984640	1716.476489760	89.811	373.726	lt	0.48196098
496	Spectrogram 1	1	1716.648747040	1717.022116480	92.199	336.847	lt	0.4479777
497	Spectrogram 1	1	1721.576801120	1722.518667520	62.757	385.187	lt	0.74093956
498	Spectrogram 1	1	1722.591011680	1723.313984320	80.179	343.220	lt	0.41183308
499	Spectrogram 1	1	1726.974012160	1727.346793440	76.042	319.850	lt	0.63361
500	Spectrogram 1	1	1731.696922400	1732.290670880	65.009	385.088	lt	0.7424925
501	Spectrogram 1	1	1730.792440672	1731.412113520	90.543	393.417	lt	0.6024048
502	Spectrogram 1	1	1732.452761280	1732.976214400	163.782	405.797	lt	0.53510845
503	Spectrogram 1	1	1733.180114080	1733.705177920	43.719	769.369	lt	0.49489707
505	Spectrogram 1	1	1736.893362720	1737.629545440	39.252	359.143	lt	0.698404
506	Spectrogram 1	1	1738.644447680	1739.339084480	86.883	405.242	lt	0.5966333
507	Spectrogram 1	1	1736.185706080	1736.751505920	66.188	346.921	lt	0.58121425
508	Spectrogram 1	1	1734.960961663	1735.167054304	57.648	454.514	lt	0.2857423
509	Spectrogram 1	1	1741.888570320	1742.771659590	62.988	406.214	lt	0.6856988
510	Spectrogram 1	1	1744.086049760	1744.878133117	19.094	311.475	lt	0.5630101
512	Spectrogram 1	1	1745.953025280	1746.347608000	57.150	718.893	lt	0.76183003
513	Spectrogram 1	1	1746.387645504	1749.503449925	46.673	777.067	lt	0.5334783
514	Spectrogram 1	1	1745.000000000	1745.411414608	95.296	384.434	lt	0.45546636
515	Spectrogram 1	1	1747.139630400	1747.778899840	63.541	418.691	lt	0.30100617
516	Spectrogram 1	1	1753.121241440	1753.751751680	66.251	392.475	lt	0.8022168
517	Spectrogram 1	1	1752.155609920	1752.650851040	94.542	361.590	lt	0.6403796
518	Spectrogram 1	1	1753.817688062	1754.344472640	92.826	418.357	lt	0.38832173
519	Spectrogram 1	1	1758.578996160	1759.150332480	75.367	402.368	lt	0.83181787
520	Spectrogram 1	1	1759.166206080	1759.779008000	98.859	306.792	lt	0.35491633
521	Spectrogram 1	1	1762.097708320	1762.655976800	89.277	431.719	lt	0.82987875
522	Spectrogram 1	1	1764.161343680	1764.710888640	96.324	368.049	lt	0.50684553
523	Spectrogram 1	1	1768.621519520	1769.002037120	50.172	380.267	lt	0.8200323
524	Spectrogram 1	1	1765.574390609	1766.078038080	85.456	347.451	lt	0.7343404
525	Spectrogram 1	1	1769.479043457	1770.078436563	71.182	420.844	lt	0.324902
526	Spectrogram 1	1	1773.365644480	1773.798524800	58.121	347.300	lt	0.7617082
527	Spectrogram 1	1	1775.000000000	1775.498611520	64.605	333.038	lt	0.6266255
528	Spectrogram 1	1	1780.946039336	1781.594624960	102.130	401.854	lt	0.73291457
529	Spectrogram 1	1	1783.665838400	1784.274529600	76.365	383.279	lt	0.70948213
530	Spectrogram 1	1	1782.668848160	1783.199986400	90.114	360.610	lt	0.57389885
531	Spectrogram 1	1	1787.577930819	1788.207293581	75.265	392.435	lt	0.548157
532	Spectrogram 1	1	1786.800384400	1787.329274880	120.503	445.568	lt	0.5050751
534	Spectrogram 1	1	1787.997655840	1788.593373600	81.156	325.388	lt	0.26853266
535	Spectrogram 1	1	1790.009228256	1790.473853760	35.572	337.375	lt	0.74182326
536	Spectrogram 1	1	1792.562883492	1793.240967360	96.553	365.340	lt	0.60981303
537	Spectrogram 1	1	1797.424239680	1797.879668480	39.996	333.475	lt	0.7306256
538	Spectrogram 1	1	1797.946039336	1798.432294880	61.353	350.244	lt	0.34825477
539	Spectrogram 1	1	1800.114910464	1800.669537920	34.639	279.669	lt	0.76092595
540	Spectrogram 1	1	1802.140395040	1802.690555200	56.874	338.449	lt	0.72255725
542	Spectrogram 1	1	1804.947556568	1805.646051632	66.796	304.450	lt	0.7392673
543	Spectrogram 1	1	1809.222209920	1809.845106400	103.915	318.501	lt	0.5909314
544	Spectrogram 1	1	1807.260043040	1807.626712000	98.198	378.464	lt	0.510202
545	Spectrogram 1	1	1810.828948960	1811.563431840	77.703	339.817	lt	0.6970538
546	Spectrogram 1	1	1818.819381280	1819.512763200	65.240	363.266	lt	0.7411478
547	Spectrogram 1	1	1822.772654720	1823.267769120	64.500	357.820	lt	0.71463233
548	Spectrogram 1	1	1824.177085440	1824.763540480	104.152	325.527	lt	0.45096755
549	Spectrogram 1	1	1826.477952640	1826.983760000	53.481	380.040	lt	0.7272139
550	Spectrogram 1	1	1829.263339840	1829.995632800	53.743	376.315	lt	0.52937794
551	Spectrogram 1	1	1830.971628608	1831.577714560	57.360	340.746	lt	0.74190366
552	Spectrogram 1	1	1830.410867584	1830.968093376	68.371	362.738	lt	0.3684826
553	Spectrogram 1	1	1835.041954987	1835.949951040	80.688	334.496	lt	0.71719223
554	Spectrogram 1	1	1839.148706080	1839.730398400	87.821	406.658	lt	0.40260613
555	Spectrogram 1	1	1850.039541397	1850.503729120	82.151	433.471	lt	0.62058145
556	Spectrogram 1	1	1851.503449925	1852.034230240	82.776	403.079	lt	0.55007493
557	Spectrogram 1	1	1851.002321040	1851.645035840	62.205	320.707	lt	0.43561193
558	Spectrogram 1	1	1857.367392640	1858.145988320	66.527	333.586	lt	0.6400659
560	Spectrogram 1	1	1863.172834400	1863.689350080	52.261	347.636	lt	0.80099213
561	Spectrogram 1	1	1860.011734986	1860.736110784	78.085	329.466	lt	0.6733247
562	Spectrogram 1	1	1866.944786880	1867.418852800	92.302	391.186	lt	0.706828
563	Spectrogram 1	1	1872.725543040	1873.717121120	89.250	401.336	lt	0.77707523
564	Spectrogram 1	1	1874.300545920	1874.570274400	64.236	273.164	lt	0.59796244
565	Spectrogram 1	1	1871.030334480	1871.649082240	102.752	395.957	lt	0.5513407
566	Spectrogram 1	1	1873.688131840	1874.104187520	61.985	369.436	lt	0.4495555
567	Spectrogram 1	1	1878.206344960	1878.916071520	98.228	394.895	lt	0.6912943
568	Spectrogram 1	1	1882.325149920	1883.304767040	88.295	366.203	lt	0.5567013
569	Spectrogram 1	1	1885.924582944	1886.279612320	80.885	311.373	lt	0.67883617
570	Spectrogram 1	1	1887.264838880	1888.060044000	97.092	402.601	lt	0.58224684
571	Spectrogram 1	1	1894.251675200	1894.533823680	36.922	335.067	lt	0.63029474
572	Spectrogram 1	1	1891.901061920	1892.712052320	96.496	375.810	lt	0.37872395
573	Spectrogram 1	1	1897.108376960	1897.518721600	42.698	345.687	lt	0.71035093
574	Spectrogram 1	1	1897.155102080	1898.062399360	89.306	380.411	lt	0.53038424
575	Spectrogram 1	1	1900.962564480	1901.450525440	32.565	352.675	lt	0.770481
576	Spectrogram 1	1	1903.830637440	1904.297397440	58.658	363.681	lt	0.7597029
577	Spectrogram 1	1	1903.082863262	1903.519850080	115.896	393.432	lt	0.37536812
578	Spectrogram 1	1	1908.131358400	1908.577086880	60.420	371.089	lt	0.67619574
579	Spectrogram 1	1	1908.675806693	1909.179144000	82.018	311.475	lt	0.34861505
580	Spectrogram 1	1	1911.610546880	1912.079859840	50.931	371.395	lt	0.77175033
581	Spectrogram 1	1	1910.659071680	1911.274690080	94.382	367.028	lt	0.60923994
582	Spectrogram 1	1	1912.122317058	1912.476553600	72.421	269.321	lt	0.4433121
583	Spectrogram 1	1	1918.117210400	1918.453543520	53.868	361.132	lt	0.8246019
584	Spectrogram 1	1	1916.576413586	1917.213792960	90.654	392.125	lt	0.6831791
585	Spectrogram 1	1	1924.137364386	1924.603384800	87.011	334.895	lt	0.62680507
586	Spectrogram 1	1	1927.603896480	1927.961323680	51.643	335.400	lt	0.8641491
587	Spectrogram 1	1	1930.703291360	1931.091428800	41.567	921.713	lt	0.93542564
588	Spectrogram 1	1	1933.967153600	1934.575811520	41.656	571.181	lt	0.82242656
589	Spectrogram 1	1	1932.666057920	1933.047766880	51.056	371.227	lt	0.70581096
590	Spectrogram 1	1	1938.455056320	1938.976687680	64.694	364.612	lt	0.7682904
591	Spectrogram 1	1	1942.494348160	1943.006535680	57.978	376.911	lt	0.74726677
592	Spectrogram 1	1	1946.313042976	1946.848847200	62.328	381.469	lt	0.7935419
594	Spectrogram 1	1	1954.425482880	1954.927508320	52.083	378.359	lt	0.71962464
595	Spectrogram 1	1	1951.675300949	1952.317608000	88.828	304.450	lt	0.49770743
596	Spectrogram 1	1	1949.777222777	1950.266727148	61.460	374.225	lt	0.43422115
597	Spectrogram 1	1	1959.200820800	1959.697864800	108.570	356.742	lt	0.43780518
598	Spectrogram 1	1	1960.679863520	1961.109609376	56.415	363.463	lt	0.73286563
599	Spectrogram 1	1	1963.583020000	1964.214426240	80.790	350.646	lt	0.47156927
600	Spectrogram 1	1	1969.311617120	1969.920724800	83.600	369.890	lt	0.6462529
601	Spectrogram 1	1	1968.575402098	1969.052841760	99.003	382.980	lt	0.54280156
602	Spectrogram 1	1	1971.876356080	1972.259788640	58.280	333.487	lt	0.80170214
603	Spectrogram 1	1	1976.537430880	1976.940980720	91.711	420.562	lt	0.6114704
604	Spectrogram 1	1	1981.218324704	1981.670562720	39.752	344.959	lt	0.7970707
605	Spectrogram 1	1	1982.608406219	1983.115722240	86.784	370.021	lt	0.7471253
606	Spectrogram 1	1	1983.921124960	1984.504707200	112.510	402.757	lt	0.69450307
607	Spectrogram 1	1	1987.333171680	1987.755387520	46.784	341.926	lt	0.86213845
608	Spectrogram 1	1	1992.488884320	1993.051385280	89.830	417.928	lt	0.65764797
609	Spectrogram 1	1	1993.780915520	1994.294160640	101.406	374.182	lt	0.65525115
610	Spectrogram 1	1	1995.175224496	1995.591688592	38.679	358.626	lt	0.79165626
612	Spectrogram 1	1	2004.308403200	2004.806983360	58.552	390.594	lt	0.78545004
613	Spectrogram 1	1	2001.139803840	2001.640772640	57.647	398.501	lt	0.72656566
614	Spectrogram 1	1	2008.045909120	2008.600011680	61.208	378.432	lt	0.71080595
615	Spectrogram 1	1	2007.095547840	2007.806137600	87.400	335.957	lt	0.53228503
616	Spectrogram 1	1	2011.421787360	2011.961167040	66.873	393.530	lt	0.8602083
617	Spectrogram 1	1	2010.034800416	2010.613400384	81.745	357.207	lt	0.71189046
618	Spectrogram 1	1	2018.920974080	2019.478946720	61.341	378.919	lt	0.8089391
619	Spectrogram 1	1	2015.438289696	2015.945458400	59.471	371.139	lt	0.69547904
620	Spectrogram 1	1	2027.768962400	2028.201444800	59.138	362.410	lt	0.72849095
621	Spectrogram 1	1	2030.223227398	2030.584550288	135.831	311.475	lt	0.664779
622	Spectrogram 1	1	2032.380913120	2032.490931319	75.409	772.834	lt	0.5466405
623	Spectrogram 1	1	2035.404200560	2035.817430560	67.884	359.703	lt	0.81346256
624	Spectrogram 1	1	2039.684956000	2040.131801199	56.874	368.898	lt	0.7630563
625	Spectrogram 1	1	2040.111821429	2040.586350960	73.365	300.789	lt	0.5832034
627	Spectrogram 1	1	2045.013330933	2045.599258304	61.717	380.234	lt	0.7003317
628	Spectrogram 1	1	2049.373090880	2049.991176800	42.394	259.625	lt	0.6278411
629	Spectrogram 1	1	2045.984481643	2046.463671200	83.394	432.159	lt	0.43612808
630	Spectrogram 1	1	2054.703812480	2055.073884865	28.692	360.478	lt	0.739841
631	Spectrogram 1	1	2053.679076640	2054.221018080	125.649	414.847	lt	0.58111745
632	Spectrogram 1	1	2051.791648560	2052.330596800	71.933	278.854	lt	0.57672966
633	Spectrogram 1	1	2059.259301760	2059.829981440	61.118	356.424	lt	0.6150025
634	Spectrogram 1	1	2056.105356560	2056.696795520	68.261	269.246	lt	0.39239234
635	Spectrogram 1	1	2064.313136364	2064.600579200	75.133	248.244	lt	0.48260248
636	Spectrogram 1	1	2063.814502400	2064.258962400	79.283	344.477	lt	0.45895326
637	Spectrogram 1	1	2067.050611360	2067.629009760	61.536	275.138	lt	0.5667664
638	Spectrogram 1	1	2074.405630880	2074.902050720	66.507	401.836	lt	0.7779411
639	Spectrogram 1	1	2070.227563936	2071.060512960	74.979	336.919	lt	0.515754
640	Spectrogram 1	1	2071.257817600	2071.748006080	104.844	390.723	lt	0.38872704
641	Spectrogram 1	1	2078.939182560	2079.488704000	57.939	319.269	lt	0.556675
642	Spectrogram 1	1	2076.176169920	2076.780610400	52.764	260.078	lt	0.49358928
643	Spectrogram 1	1	2075.618901848	2076.049188480	81.163	330.380	lt	0.4386826
644	Spectrogram 1	1	2077.410379840	2077.858112320	116.052	352.657	lt	0.35845163
645	Spectrogram 1	1	2080.541800320	2081.060105920	62.635	380.273	lt	0.7529716
646	Spectrogram 1	1	2083.057758720	2083.527024960	71.487	282.728	lt	0.6018701
647	Spectrogram 1	1	2081.243207168	2081.707551520	106.109	379.391	lt	0.31996328
648	Spectrogram 1	1	2086.396492640	2087.085380320	80.936	373.894	lt	0.7489004
649	Spectrogram 1	1	2090.461477024	2091.124650144	90.746	398.334	lt	0.73023915
650	Spectrogram 1	1	2093.235914080	2093.805376000	106.918	401.887	lt	0.37607026
651	Spectrogram 1	1	2096.456468000	2097.235975360	80.147	399.152	lt	0.7380427
652	Spectrogram 1	1	2100.685646368	2101.188436320	72.600	355.198	lt	0.7326513
653	Spectrogram 1	1	2102.532776160	2103.220802080	79.739	428.408	lt	0.66809934
654	Spectrogram 1	1	2106.735524416	2107.424619200	67.270	391.033	lt	0.77503496
655	Spectrogram 1	1	2109.568952423	2110.000633600	62.209	392.848	lt	0.54722124
656	Spectrogram 1	1	2110.544207760	2111.353777280	70.074	383.909	lt	0.71349853
657	Spectrogram 1	1	2112.384987840	2112.909239680	92.317	347.691	lt	0.5257412
660	Spectrogram 1	1	2119.419247040	2119.937125920	59.835	395.348	lt	0.70799047
661	Spectrogram 1	1	2115.310335680	2116.073293920	71.051	406.643	lt	0.69484365
662	Spectrogram 1	1	2116.339302000	2117.051789280	110.767	383.812	lt	0.45682365
663	Spectrogram 1	1	2122.401312480	2122.905782240	88.687	371.870	lt	0.6146845
664	Spectrogram 1	1	2123.276183040	2123.863069760	100.883	392.020	lt	0.42302918
665	Spectrogram 1	1	2127.800900320	2128.083538080	77.924	688.525	w	0.8246674
666	Spectrogram 1	1	2125.853296688	2126.570889920	73.059	372.207	lt	0.6577126
667	Spectrogram 1	1	2129.044557600	2129.568507840	95.515	343.100	lt	0.30049214
668	Spectrogram 1	1	2130.000000000	2132.381329120	56.206	585.480	lt	0.7717084
669	Spectrogram 1	1	2134.035646400	2134.640146560	72.975	393.818	lt	0.74475104
670	Spectrogram 1	1	2132.555612480	2132.942241920	70.166	266.444	lt	0.43152478
673	Spectrogram 1	1	2134.587867680	2134.993937920	53.865	341.216	lt	0.27862793
674	Spectrogram 1	1	2138.150242400	2138.781088640	63.743	383.445	lt	0.7868884
675	Spectrogram 1	1	2135.335669312	2135.997351072	110.283	420.868	lt	0.57033277
676	Spectrogram 1	1	2143.939409440	2144.690081120	60.549	366.533	lt	0.72117484
677	Spectrogram 1	1	2143.109417707	2143.512650880	114.842	393.333	lt	0.34432352
678	Spectrogram 1	1	2149.491586880	2150.008000000	53.998	394.833	lt	0.81167287
679	Spectrogram 1	1	2152.762971200	2153.267603040	103.191	401.927	lt	0.5392171
680	Spectrogram 1	1	2158.387531680	2158.846497600	69.084	382.834	lt	0.71900266
681	Spectrogram 1	1	2164.085481440	2164.541765600	62.944	367.392	lt	0.76114833
682	Spectrogram 1	1	2162.919357600	2163.257383520	121.326	398.995	lt	0.4239281
683	Spectrogram 1	1	2168.444469760	2168.855848640	92.564	507.408	lt	0.7853481
684	Spectrogram 1	1	2169.623672800	2170.003509760	41.710	398.291	lt	0.7532228
686	Spectrogram 1	1	2170.000000000	2170.416975248	60.413	274.005	lt	0.5968912
687	Spectrogram 1	1	2173.844117507	2174.250867200	82.821	262.295	lt	0.4866446
689	Spectrogram 1	1	2172.694858880	2173.195875040	100.145	404.955	lt	0.2773208
690	Spectrogram 1	1	2177.225240160	2177.624068320	102.385	329.449	lt	0.4848872
691	Spectrogram 1	1	2180.000000000	2180.322885920	76.987	415.545	lt	0.6878389
692	Spectrogram 1	1	2189.010961120	2189.467752000	74.443	365.255	lt	0.75019443
693	Spectrogram 1	1	2185.021522582	2185.689592160	75.975	342.591	lt	0.6439665
694	Spectrogram 1	1	2186.630942624	2187.167694400	111.894	389.039	lt	0.40761408
695	Spectrogram 1	1	2190.050480850	2190.460004400	66.382	290.851	lt	0.6697567
696	Spectrogram 1	1	2196.483545440	2196.953961920	77.128	388.566	lt	0.6953136
697	Spectrogram 1	1	2199.447801600	2199.999479520	63.037	268.293	lt	0.61318094
698	Spectrogram 1	1	2196.936555195	2197.372204160	81.911	266.979	lt	0.37375474
699	Spectrogram 1	1	2198.361339360	2198.864474560	115.090	377.351	lt	0.3271879
700	Spectrogram 1	1	2202.993435520	2203.535480480	63.850	414.075	lt	0.7320168
701	Spectrogram 1	1	2201.082357517	2201.511922577	107.728	791.410	lt	0.6742363
702	Spectrogram 1	1	2203.661885280	2204.231596160	74.998	297.593	lt	0.629492
703	Spectrogram 1	1	2207.454822240	2207.976381280	67.374	368.478	lt	0.83688474
704	Spectrogram 1	1	2208.373581419	2209.005293920	103.099	325.527	lt	0.4712292
705	Spectrogram 1	1	2211.994768000	2212.707619680	74.238	401.413	lt	0.8127655
706	Spectrogram 1	1	2218.287169120	2219.006217120	74.611	372.341	lt	0.7084555
707	Spectrogram 1	1	2223.028448800	2223.536950720	60.091	364.625	lt	0.61720806
708	Spectrogram 1	1	2223.545432443	2223.985033600	76.726	269.321	lt	0.54111075
709	Spectrogram 1	1	2220.879143040	2221.330132320	124.147	391.148	lt	0.4066084
710	Spectrogram 1	1	2226.939835680	2227.424885920	62.837	354.811	lt	0.8030224
711	Spectrogram 1	1	2225.663288087	2226.151594880	107.821	339.578	lt	0.32619724
712	Spectrogram 1	1	2230.187196736	2230.696471248	80.776	334.128	lt	0.53556675
713	Spectrogram 1	1	2238.500635680	2238.927528320	68.647	339.011	lt	0.7980586
714	Spectrogram 1	1	2243.928125440	2244.367570880	117.469	408.467	lt	0.45408234
